GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
235,1935.43,4538.72,5634.87,542.67,294.11,-162.74,-4016.33,-34405.39,1930.39,23127.46,-6061.06,212.46,-580.81,-5848.6,-6429.42
236,1950.4,4501.06,5556.19,564.34,291.2,-113.35,-4077.42,-34401.12,1933.49,23173.08,-6061.16,214.29,-622.13,-5846.86,-6468.99
237,1950.77,4470.1,5615.34,534.25,295.29,-133.97,-4088.34,-34498.0,1917.14,23134.28,-5971.09,212.27,-803.13,-5758.81,-6561.94
238,1912.43,4442.8,5642.56,558.39,290.89,-151.27,-4055.06,-34462.65,1916.57,23169.97,-5968.36,211.54,-735.39,-5756.82,-6492.21
239,1944.47,4542.87,5669.36,547.86,302.64,-142.49,-4084.91,-34624.57,1915.33,23109.71,-5814.79,210.36,-819.74,-5604.43,-6424.17
240,1876.55,4522.21,5617.22,541.37,288.44,-128.66,-4107.35,-34571.49,1919.88,23160.61,-5900.61,210.94,-881.22,-5689.68,-6570.89
241,1993.92,4488.57,5630.67,559.89,294.57,-113.53,-4053.36,-34354.38,1916.37,23070.62,-6090.43,212.31,-566.64,-5878.12,-6444.76
242,1967.99,4439.87,5666.23,552.62,287.49,-142.87,-4098.21,-34256.66,1911.28,22959.79,-6045.84,209.38,-712.47,-5836.46,-6548.93
243,1912.48,4506.23,5670.81,573.62,290.09,-140.83,-4088.16,-34327.88,1925.02,23116.1,-6099.69,211.13,-562.51,-5888.55,-6451.07
244,1949.93,4434.2,5613.52,570.2,302.45,-119.02,-4106.14,-34465.52,1906.51,23069.42,-5902.78,206.66,-844.45,-5696.13,-6540.57
245,1898.35,4461.21,5597.24,539.44,293.56,-118.92,-4094.04,-34368.6,1887.77,23043.2,-5965.91,208.22,-860.78,-5757.68,-6618.47
246,1980.93,4591.22,5626.75,541.22,290.85,-121.35,-4100.1,-34206.95,1903.56,23057.7,-6089.5,210.41,-436.18,-5879.09,-6315.27
247,1966.5,4525.63,5666.46,558.93,284.83,-134.99,-4053.94,-34530.62,1889.38,23021.45,-5903.96,210.06,-806.36,-5693.9,-6500.26
248,1918.66,4493.46,5675.17,529.5,311.99,-166.24,-4086.81,-34356.63,1871.08,23013.85,-5982.82,209.96,-795.95,-5772.86,-6568.81
249,1992.06,4507.98,5637.91,553.32,296.86,-138.85,-4022.39,-34574.67,1906.69,23017.08,-5784.97,212.53,-824.01,-5572.44,-6396.45
250,1927.14,4468.28,5642.84,565.98,276.4,-133.49,-4048.35,-34358.28,1932.61,23071.77,-6027.28,215.68,-655.1,-5811.6,-6466.71
251,1994.65,4528.72,5649.27,549.17,279.16,-130.12,-4102.11,-34153.04,1903.11,22995.95,-6174.72,214.02,-485.24,-5960.7,-6445.94
252,1955.25,4474.18,5639.1,555.57,311.43,-150.92,-4022.51,-34346.3,1927.46,23064.12,-6045.76,216.57,-592.62,-5829.19,-6421.81
253,1917.1,4528.88,5600.25,550.62,297.13,-104.14,-4062.33,-34502.2,1910.25,23117.96,-5968.76,212.1,-746.47,-5756.66,-6503.13
254,1967.74,4469.62,5621.21,556.8,284.54,-92.77,-4071.01,-34477.56,1918.67,23149.7,-5994.75,215.96,-673.07,-5778.78,-6451.85
255,1955.1,4569.4,5594.22,542.04,300.71,-121.47,-4105.16,-34319.74,1886.3,23091.24,-6094.24,210.55,-607.35,-5883.69,-6491.04
