GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
614,1922.38,4563.44,5593.15,552.65,307.55,-104.87,-4156.05,-34237.1,1881.52,23072.97,-6205.8,204.99,-604.35,-6000.82,-6605.17
615,1900.36,4526.1,5597.82,557.4,295.49,-105.26,-4112.91,-34280.45,1893.09,23191.5,-6288.32,207.1,-536.86,-6081.23,-6618.08
616,1922.81,4518.98,5600.14,550.75,318.58,-105.68,-4128.3,-34168.92,1915.94,23127.09,-6328.54,201.56,-448.62,-6126.98,-6575.6
617,1930.6,4489.59,5615.21,536.79,291.22,-121.38,-4120.83,-33991.5,1894.67,23077.16,-6483.56,207.23,-398.48,-6276.33,-6674.81
618,1937.78,4438.89,5630.2,549.59,303.08,-129.75,-4120.59,-34174.34,1896.34,23132.91,-6339.5,202.93,-535.89,-6136.57,-6672.45
619,1916.29,4395.59,5654.2,527.39,294.94,-84.4,-4168.59,-34214.44,1902.63,23099.95,-6258.85,203.95,-676.44,-6054.9,-6731.34
620,1912.3,4526.86,5602.91,541.38,293.81,-69.66,-4130.64,-34139.57,1883.6,23030.99,-6304.11,204.91,-548.02,-6099.2,-6647.23
621,1823.47,4579.94,5633.6,563.73,291.97,-68.13,-4152.18,-34245.58,1884.56,23156.22,-6251.55,204.59,-532.4,-6046.96,-6579.36
622,1993.05,4586.16,5579.77,559.2,296.21,-114.72,-4080.29,-34155.7,1858.08,23030.0,-6327.17,208.31,-448.25,-6118.86,-6567.11
623,1961.73,4472.11,5590.75,539.09,298.73,-83.92,-4107.69,-34221.63,1888.53,23034.06,-6268.69,207.09,-628.24,-6061.61,-6689.85
624,1961.84,4416.13,5656.22,537.21,272.04,-104.28,-4072.58,-34160.37,1889.1,23101.2,-6364.48,208.69,-503.49,-6155.8,-6659.29
625,1990.81,4575.88,5628.55,559.46,281.61,-94.97,-4128.38,-34024.34,1880.41,23032.24,-6437.02,207.9,-298.73,-6229.12,-6527.85
626,1926.47,4461.33,5599.21,536.48,274.29,-86.42,-4163.43,-34171.05,1879.21,23080.83,-6289.93,205.46,-663.08,-6084.47,-6747.55
627,1887.54,4593.53,5592.33,538.27,281.48,-99.95,-4141.61,-33953.54,1898.99,23038.47,-6469.73,208.34,-364.5,-6261.39,-6625.89
628,2013.75,4501.57,5609.22,564.01,289.71,-84.38,-4102.94,-34077.58,1892.72,22984.24,-6373.75,208.67,-409.69,-6165.08,-6574.77
629,1959.92,4503.19,5631.19,536.12,299.82,-94.51,-4121.66,-34069.0,1899.24,23113.82,-6415.57,207.34,-341.85,-6208.23,-6550.08
630,1904.76,4485.18,5615.35,533.23,280.92,-112.03,-4109.62,-34128.22,1863.45,23060.69,-6368.23,213.91,-606.26,-6154.32,-6760.59
631,1952.59,4491.17,5627.58,557.88,298.87,-84.15,-4103.44,-33961.98,1879.96,22914.85,-6416.15,208.35,-426.66,-6207.8,-6634.46
632,1955.96,4533.92,5619.23,542.61,286.43,-101.4,-4176.67,-33924.11,1876.34,23001.78,-6430.72,207.78,-385.91,-6222.94,-6608.85
633,1981.97,4484.28,5574.19,558.68,283.72,-72.84,-4093.51,-34045.65,1922.18,22972.75,-6403.94,209.04,-434.24,-6194.89,-6629.13
634,1961.59,4526.39,5580.76,555.09,267.73,-131.24,-4141.99,-33982.89,1897.92,23041.13,-6410.24,209.36,-425.53,-6200.87,-6626.41
635,2009.53,4498.61,5614.75,554.36,314.21,-105.62,-4124.35,-34134.24,1874.69,23003.84,-6304.62,208.45,-494.23,-6096.17,-6590.4
636,1950.86,4491.35,5596.93,552.68,268.79,-123.24,-4104.48,-34150.89,1952.64,23067.87,-6324.69,209.82,-497.49,-6114.87,-6612.36
637,1942.43,4640.97,5631.72,558.59,307.11,-93.88,-4065.76,-34407.65,1912.26,23123.75,-6161.87,207.55,-450.46,-5954.32,-6404.78
638,1987.34,4447.96,5665.31,550.42,303.41,-92.11,-4131.18,-34239.18,1899.28,23154.84,-6311.97,209.72,-453.91,-6102.25,-6556.17
639,1925.46,4540.03,5597.58,549.26,280.67,-110.26,-4169.47,-34317.53,1892.08,23046.56,-6157.34,204.61,-765.63,-5952.73,-6718.36
640,1947.43,4565.32,5620.29,551.58,298.43,-136.89,-4142.9,-34032.54,1897.45,23040.22,-6367.48,205.1,-391.61,-6162.39,-6554.0
641,1976.48,4502.4,5602.57,545.54,266.31,-95.94,-4149.54,-34095.32,1885.56,23015.44,-6316.48,205.98,-546.49,-6110.49,-6656.98
642,1927.4,4575.62,5628.59,553.54,302.44,-145.3,-4097.13,-34209.49,1921.26,22933.98,-6220.3,204.99,-609.09,-6015.31,-6624.4
643,1977.64,4604.55,5560.51,554.27,282.77,-87.0,-4148.38,-34117.51,1871.44,23008.43,-6269.25,207.31,-493.29,-6061.94,-6555.22
644,1936.38,4504.87,5604.51,557.78,274.34,-100.15,-4175.93,-34037.67,1867.61,22949.96,-6337.3,207.47,-618.32,-6129.83,-6748.15
645,2028.07,4549.47,5640.67,543.26,311.98,-106.4,-4168.42,-33946.87,1858.76,22965.89,-6390.41,206.59,-323.58,-6183.82,-6507.39
646,1949.09,4565.24,5575.03,558.05,296.29,-110.66,-4126.65,-34076.63,1870.02,22998.6,-6337.81,206.02,-501.62,-6131.79,-6633.4
647,1924.93,4530.34,5580.63,538.0,291.12,-125.26,-4129.12,-34075.77,1898.93,23065.13,-6343.53,206.7,-501.07,-6136.83,-6637.89
648,1966.49,4545.75,5607.57,559.06,292.92,-146.82,-4186.67,-34214.59,1877.3,23009.29,-6180.82,201.7,-689.69,-5979.13,-6668.82
649,1926.67,4545.11,5620.81,532.84,276.25,-95.4,-4168.72,-34271.35,1917.66,23103.88,-6202.37,203.54,-612.24,-5998.83,-6611.07
650,2030.99,4500.62,5566.47,558.24,299.33,-77.6,-4087.96,-34165.32,1904.52,23026.4,-6234.08,206.78,-444.32,-6027.3,-6471.62
651,1949.62,4517.65,5632.91,558.86,306.43,-127.78,-4167.8,-34134.63,1924.31,22984.01,-6240.76,204.79,-556.42,-6035.97,-6592.4
652,1941.88,4597.53,5615.21,559.92,273.64,-134.54,-4120.78,-34252.39,1896.89,23001.77,-6185.38,207.11,-620.86,-5978.27,-6599.12
653,1992.56,4605.46,5577.02,552.35,283.38,-97.9,-4116.2,-34156.59,1856.64,22976.55,-6273.02,208.49,-526.72,-6064.53,-6591.25
654,1943.69,4487.48,5627.59,544.79,290.65,-110.12,-4168.36,-34110.85,1892.64,23143.46,-6369.23,207.68,-459.05,-6161.55,-6620.6
655,2003.9,4487.82,5586.53,545.8,274.08,-100.79,-4120.64,-34041.4,1883.38,23120.29,-6435.7,211.44,-361.04,-6224.26,-6585.3
656,1992.29,4483.8,5561.93,565.75,271.37,-51.06,-4123.66,-34134.8,1875.91,23096.23,-6355.37,209.0,-462.24,-6146.36,-6608.6
657,1979.96,4633.53,5641.59,567.48,275.26,-108.18,-4079.8,-34194.61,1902.93,23064.52,-6293.19,204.8,-317.32,-6088.38,-6405.7
658,2002.82,4480.49,5623.87,554.18,286.84,-105.61,-4142.62,-34132.33,1880.64,23016.24,-6268.24,207.34,-535.49,-6060.9,-6596.39
659,2022.51,4469.95,5600.61,556.67,300.14,-89.87,-4146.63,-34417.73,1863.04,23039.33,-6019.85,204.07,-801.99,-5815.78,-6617.76
660,1895.27,4532.2,5566.81,543.57,293.18,-78.35,-4102.33,-34375.36,1923.11,23040.98,-6154.19,208.02,-760.94,-5946.17,-6707.11
661,1969.29,4507.15,5597.95,564.02,285.13,-99.1,-4112.75,-34292.13,1905.94,23033.83,-6200.43,209.78,-640.68,-5990.64,-6631.32
662,1994.26,4561.92,5587.26,529.77,281.15,-105.54,-4169.24,-34245.42,1861.4,23038.11,-6236.14,208.09,-666.34,-6028.05,-6694.39
663,1894.24,4486.24,5602.01,555.21,295.87,-100.0,-4113.8,-34418.43,1896.06,23130.67,-6114.59,207.95,-771.93,-5906.64,-6678.57
664,1956.36,4468.0,5603.52,555.93,305.76,-116.65,-4088.96,-34426.87,1878.48,23128.81,-6151.15,211.06,-735.62,-5940.08,-6675.71
665,1917.57,4518.74,5627.32,554.94,307.16,-113.62,-4090.73,-34325.64,1901.46,23129.46,-6177.7,212.07,-573.35,-5965.63,-6538.98
666,2005.51,4500.12,5616.3,554.95,293.72,-116.92,-4128.68,-34357.74,1895.29,22996.13,-6050.57,207.84,-741.33,-5842.74,-6584.07
667,1989.33,4602.37,5562.54,547.0,284.28,-101.76,-4090.22,-34270.61,1896.69,22977.51,-6156.97,211.01,-602.87,-5945.96,-6548.83
668,1956.17,4441.8,5574.78,543.5,269.65,-107.5,-4061.3,-34240.84,1886.57,23000.87,-6200.88,209.13,-736.3,-5991.75,-6728.05
669,2013.77,4580.27,5640.13,550.02,272.87,-114.98,-4080.48,-34273.27,1883.61,23045.43,-6188.12,208.21,-482.62,-5979.9,-6462.52
670,1950.79,4485.1,5595.35,548.01,300.04,-103.85,-4114.33,-34161.06,1877.27,23024.9,-6298.34,208.23,-597.77,-6090.11,-6687.89
671,1915.78,4491.01,5559.44,544.04,268.99,-86.47,-4090.4,-34329.83,1883.88,23144.5,-6223.82,208.83,-699.06,-6014.99,-6714.05
672,1884.93,4533.17,5602.9,547.66,312.47,-101.89,-4065.01,-34329.1,1928.63,23086.68,-6205.27,207.49,-599.56,-5997.78,-6597.34
673,1989.54,4589.57,5646.55,564.54,291.27,-131.93,-4087.2,-34229.36,1901.67,22987.87,-6243.45,210.61,-477.47,-6032.84,-6510.32
674,1969.97,4519.2,5635.12,551.5,295.28,-120.35,-4102.5,-34287.69,1908.98,23228.17,-6317.68,209.43,-402.32,-6108.25,-6510.57
675,2015.78,4574.18,5536.34,571.54,302.92,-95.61,-4117.77,-34304.48,1868.21,23071.0,-6226.28,208.86,-577.89,-6017.43,-6595.32
676,2012.01,4448.2,5625.27,559.34,289.16,-134.19,-4053.86,-34347.91,1893.61,23136.76,-6183.43,210.58,-571.61,-5972.85,-6544.47
677,1937.72,4497.9,5608.44,559.17,273.26,-75.65,-4130.2,-34270.93,1895.73,23195.35,-6294.11,207.85,-509.21,-6086.26,-6595.47
678,1905.41,4571.92,5563.44,544.96,278.93,-127.48,-4076.3,-34369.32,1872.25,23124.77,-6208.44,211.71,-711.41,-5996.72,-6708.13
679,1899.74,4566.84,5632.54,541.56,296.54,-113.89,-4088.39,-34251.2,1926.48,23087.42,-6282.26,210.15,-502.36,-6072.1,-6574.46
680,1876.82,4515.85,5617.98,542.97,307.25,-105.0,-4090.44,-34081.02,1894.5,23035.86,-6390.17,210.56,-485.24,-6179.61,-6664.85
681,1913.67,4521.35,5670.57,561.27,294.3,-103.76,-4137.16,-34097.9,1903.13,22987.85,-6343.01,207.78,-486.67,-6135.24,-6621.91
682,1902.6,4472.98,5640.64,554.71,300.01,-110.9,-4114.48,-34077.44,1909.91,23050.69,-6392.74,208.1,-471.28,-6184.64,-6655.91
683,1972.13,4517.28,5628.17,549.62,274.98,-99.1,-4153.64,-34088.9,1872.5,23016.7,-6336.23,206.77,-510.26,-6129.46,-6639.72
684,1966.58,4529.57,5631.49,540.43,262.76,-100.36,-4098.33,-33937.65,1908.74,23069.63,-6476.14,211.54,-227.14,-6264.6,-6491.75
685,1975.51,4584.43,5587.38,564.82,287.8,-133.53,-4134.38,-34027.35,1902.09,23020.72,-6371.59,211.36,-372.5,-6160.22,-6532.73
686,1995.23,4485.77,5591.78,541.34,263.35,-103.1,-4030.43,-34380.51,1892.28,23137.21,-6161.08,211.37,-607.08,-5949.71,-6556.79
687,1961.97,4478.48,5594.93,538.28,297.65,-94.49,-4103.59,-34250.77,1889.71,23027.94,-6196.23,208.07,-659.88,-5988.16,-6648.05
688,1867.51,4525.13,5586.92,558.06,298.54,-86.87,-4063.44,-34068.4,1937.23,22965.88,-6324.16,211.66,-479.45,-6112.51,-6591.95
689,1972.45,4440.86,5615.94,556.27,288.9,-112.55,-4098.7,-34213.81,1874.21,23086.6,-6264.5,209.54,-589.81,-6054.96,-6644.77
690,2002.53,4608.87,5642.76,572.68,282.79,-107.92,-4142.97,-34047.78,1858.06,23019.94,-6356.22,209.87,-311.04,-6146.35,-6457.39
691,1981.38,4532.36,5602.14,563.97,290.15,-104.69,-4082.33,-33994.31,1890.81,22971.46,-6435.12,210.32,-349.06,-6224.8,-6573.86
692,1922.07,4531.42,5617.81,536.89,275.81,-92.4,-4145.87,-34052.61,1890.79,23111.42,-6404.4,210.16,-404.67,-6194.24,-6598.9
693,1952.56,4577.84,5588.59,551.01,301.7,-117.43,-4136.43,-33964.78,1897.17,22978.02,-6458.66,209.71,-371.76,-6248.95,-6620.71
694,1878.1,4571.55,5600.81,550.05,284.91,-121.27,-4136.14,-34130.25,1908.01,23076.52,-6318.5,204.98,-517.7,-6113.52,-6631.22
695,1917.39,4545.32,5607.43,557.16,299.13,-119.08,-4084.06,-34135.45,1937.63,23024.29,-6375.86,210.72,-450.24,-6165.14,-6615.38
696,1932.24,4535.86,5587.16,567.47,282.84,-123.96,-4097.87,-34054.54,1884.67,22979.95,-6355.03,210.31,-506.19,-6144.72,-6650.91
697,1931.65,4507.98,5611.83,544.75,294.83,-107.36,-4102.48,-34163.43,1890.87,23077.56,-6311.54,211.28,-513.79,-6100.26,-6614.04
698,1994.43,4588.21,5614.26,558.88,297.65,-111.81,-4162.48,-34023.98,1882.3,23087.86,-6412.1,209.77,-274.68,-6202.33,-6477.01
699,2028.71,4554.85,5644.22,561.91,292.42,-81.83,-4083.62,-34117.85,1899.91,23112.05,-6336.64,209.79,-189.24,-6126.84,-6316.08
700,1936.4,4508.19,5606.16,552.73,284.31,-115.29,-4046.0,-34080.04,1905.8,23087.58,-6396.03,211.43,-360.15,-6184.6,-6544.75
701,1983.98,4469.51,5590.17,547.26,303.58,-129.17,-4134.25,-34189.66,1901.63,23113.46,-6283.34,210.03,-543.5,-6073.31,-6616.81
702,1983.09,4649.96,5608.46,573.03,291.63,-104.09,-4109.25,-33998.5,1868.25,22833.37,-6318.71,206.28,-404.06,-6112.44,-6516.49
703,1913.67,4594.74,5587.07,565.93,290.0,-120.03,-4139.13,-33914.33,1879.25,22964.98,-6392.66,207.1,-377.86,-6185.56,-6563.42
704,1953.28,4520.91,5596.78,558.05,276.97,-116.42,-4139.32,-33870.87,1907.82,23058.73,-6474.86,209.61,-254.05,-6265.25,-6519.31
705,1939.4,4452.87,5550.14,543.36,280.24,-107.39,-4090.64,-34027.04,1936.27,23025.79,-6414.88,210.05,-496.99,-6204.82,-6701.81
706,1905.17,4637.16,5628.44,551.03,291.38,-111.27,-4094.95,-33741.4,1897.13,22945.71,-6581.57,211.89,-91.61,-6369.68,-6461.29
707,1999.28,4491.85,5636.87,569.72,291.12,-103.06,-4134.13,-33927.37,1903.65,22873.38,-6407.4,210.57,-398.69,-6196.83,-6595.53
708,1969.7,4472.52,5600.95,534.83,284.56,-75.36,-4115.98,-33888.22,1889.32,22919.81,-6413.57,207.21,-407.87,-6206.35,-6614.22
709,1885.75,4555.46,5587.61,555.27,297.44,-99.03,-4115.96,-33901.29,1876.34,22961.0,-6395.83,207.1,-397.4,-6188.73,-6586.13
710,2011.04,4535.67,5610.52,563.83,288.85,-133.85,-4113.67,-33990.74,1888.97,22936.93,-6364.9,207.72,-402.44,-6157.19,-6559.63
711,1923.37,4417.78,5598.83,536.74,291.68,-90.67,-4112.82,-34155.47,1895.2,23040.43,-6257.14,205.04,-654.91,-6052.1,-6707.01
712,1860.26,4485.86,5576.91,545.31,278.21,-69.79,-4114.66,-34181.87,1952.2,23127.52,-6276.87,207.4,-540.05,-6069.47,-6609.52
713,1937.56,4597.3,5589.46,555.29,298.56,-110.93,-4119.62,-34039.81,1916.44,23039.85,-6412.18,210.04,-335.92,-6202.13,-6538.05
714,1895.0,4518.4,5611.68,540.63,303.74,-128.92,-4107.85,-34003.75,1889.13,23062.18,-6452.67,209.21,-419.76,-6243.46,-6663.22
715,1927.43,4546.09,5623.09,542.69,309.16,-126.61,-4076.37,-34107.66,1894.57,23057.8,-6382.53,211.6,-409.81,-6170.93,-6580.75
716,2025.86,4593.64,5563.24,560.34,311.24,-115.36,-4057.87,-33867.95,1863.94,22881.65,-6466.46,210.95,-241.26,-6255.51,-6496.77
717,1867.66,4519.36,5607.93,547.52,298.82,-98.57,-4073.87,-34032.46,1907.11,23110.02,-6456.29,209.87,-346.48,-6246.42,-6592.9
718,1984.79,4576.16,5641.51,556.4,269.79,-144.05,-4042.92,-34197.19,1891.68,22968.89,-6240.13,210.87,-494.95,-6029.26,-6524.21
719,1968.57,4516.52,5622.8,544.91,283.07,-97.04,-4149.57,-34182.88,1897.86,22971.43,-6142.85,207.83,-624.33,-5935.01,-6559.34
720,1949.08,4465.79,5622.69,548.87,270.31,-70.31,-4118.19,-34239.81,1887.28,23131.31,-6253.64,206.45,-552.98,-6047.19,-6600.17
721,1904.84,4571.05,5566.59,556.76,288.87,-110.12,-4113.66,-34185.52,1898.26,23066.42,-6256.69,208.63,-556.51,-6048.06,-6604.56
722,1878.17,4630.7,5574.98,551.42,318.19,-107.24,-4148.0,-34062.08,1885.27,23000.48,-6307.04,212.31,-478.12,-6094.73,-6572.85
723,2006.01,4645.13,5558.32,564.66,271.49,-106.38,-4122.89,-34164.04,1896.08,22945.82,-6197.68,209.65,-505.8,-5988.03,-6493.83
724,1900.45,4506.82,5596.27,557.39,300.67,-116.6,-4059.14,-34359.23,1893.53,23051.08,-6102.71,208.88,-728.75,-5893.83,-6622.58
725,1933.13,4555.41,5640.3,548.34,296.56,-113.42,-4072.42,-34416.91,1917.55,23174.15,-6159.49,210.81,-537.31,-5948.68,-6485.99
726,1963.48,4675.21,5637.12,569.16,313.0,-87.86,-4123.55,-34065.23,1873.14,22916.67,-6287.14,210.95,-328.86,-6076.19,-6405.05
727,1951.35,4548.79,5569.41,541.74,271.78,-111.98,-4095.98,-34007.66,1917.98,22985.17,-6396.0,212.57,-429.4,-6183.44,-6612.84
728,1894.38,4663.27,5630.31,558.09,291.28,-132.46,-4105.29,-33811.7,1935.12,22852.48,-6463.15,210.05,-224.52,-6253.1,-6477.62
729,1940.36,4448.13,5640.08,542.35,284.98,-129.36,-4070.36,-33983.37,1873.65,23012.6,-6423.05,211.65,-440.94,-6211.4,-6652.34
730,2001.44,4494.66,5605.61,552.05,296.62,-109.01,-4133.69,-34082.32,1892.33,22982.26,-6282.71,208.18,-500.05,-6074.53,-6574.58
731,1963.69,4566.68,5630.06,550.24,293.27,-98.89,-4107.15,-34111.97,1896.02,22996.6,-6251.66,210.19,-421.46,-6041.47,-6462.93
732,1946.01,4532.78,5570.33,556.36,293.95,-96.07,-4103.42,-34271.82,1901.83,22958.24,-6156.56,208.55,-711.81,-5948.01,-6659.81
733,1945.71,4430.56,5577.37,542.3,290.62,-123.05,-4100.45,-34293.13,1925.75,23025.68,-6086.0,213.16,-778.65,-5872.84,-6651.48
734,1946.87,4572.69,5595.07,553.28,297.41,-110.77,-4147.63,-34307.56,1899.04,23045.66,-6085.62,208.4,-655.95,-5877.22,-6533.17
735,1917.06,4548.42,5626.94,540.23,308.56,-144.81,-4075.16,-34126.64,1895.58,22934.96,-6251.03,211.31,-574.86,-6039.72,-6614.58
736,1965.51,4554.27,5607.56,572.49,286.24,-129.75,-4125.96,-34181.3,1915.62,23020.51,-6226.06,210.73,-514.8,-6015.33,-6530.13
737,1959.0,4539.33,5616.04,550.73,310.0,-121.86,-4116.93,-34220.03,1867.75,22896.93,-6118.59,208.02,-719.04,-5910.57,-6629.61
738,1932.07,4569.56,5624.89,562.21,273.26,-131.77,-4080.75,-34246.31,1914.36,22916.94,-6122.54,209.19,-665.54,-5913.35,-6578.9
739,1931.19,4500.3,5608.62,551.79,285.24,-94.23,-4092.83,-34207.15,1881.72,23091.04,-6268.85,212.45,-544.32,-6056.41,-6600.72
740,1907.98,4552.37,5599.1,532.58,291.97,-90.71,-4088.21,-34199.73,1872.41,22971.41,-6216.09,211.06,-650.82,-6005.03,-6655.85
741,1922.09,4515.38,5624.2,568.77,313.22,-129.87,-4075.65,-34203.64,1926.29,22990.75,-6223.08,210.13,-548.45,-6012.96,-6561.41
742,1922.07,4456.36,5588.3,559.22,256.66,-88.0,-4115.67,-34329.48,1911.04,22992.94,-6134.63,205.63,-846.54,-5929.0,-6775.53
743,1893.93,4533.25,5585.45,555.98,279.34,-122.46,-4090.09,-34189.92,1939.75,23063.81,-6274.43,209.33,-550.98,-6065.1,-6616.08
744,2006.04,4477.49,5603.79,539.23,276.73,-107.64,-4127.34,-34154.34,1871.52,22972.06,-6253.21,211.42,-642.46,-6041.79,-6684.25
745,1997.68,4468.88,5606.11,545.47,281.77,-113.82,-4023.71,-34112.47,1902.35,22903.71,-6278.09,212.84,-544.01,-6065.25,-6609.26
746,1904.13,4559.4,5557.54,571.39,279.73,-126.52,-4106.56,-34160.12,1867.56,23034.93,-6301.72,211.27,-618.52,-6090.45,-6708.97
747,1903.1,4476.55,5675.67,556.6,296.5,-119.83,-4160.39,-34079.04,1872.28,23030.61,-6315.79,207.9,-547.94,-6107.89,-6655.84
748,1915.36,4498.64,5652.64,554.9,314.91,-127.0,-4124.74,-34178.48,1921.23,23102.36,-6315.71,207.77,-470.19,-6107.95,-6578.14
749,1870.31,4502.12,5655.95,534.0,304.97,-152.97,-4151.85,-34105.02,1906.45,23111.37,-6364.79,208.28,-524.69,-6156.51,-6681.2
750,1899.56,4592.22,5605.06,562.28,304.4,-113.3,-4142.54,-34193.8,1884.39,22985.25,-6257.89,206.25,-616.48,-6051.63,-6668.12
751,1938.15,4492.89,5659.99,547.61,299.14,-124.24,-4122.16,-34223.46,1886.46,22982.01,-6242.27,204.07,-663.61,-6038.19,-6701.8
752,1970.98,4635.35,5579.5,579.4,280.97,-83.6,-4073.57,-34274.78,1889.39,23000.51,-6207.92,207.97,-495.84,-5999.94,-6495.79
753,1952.99,4568.66,5608.28,565.63,303.27,-109.96,-4107.73,-34163.17,1913.24,23105.5,-6356.9,207.98,-363.3,-6148.92,-6512.22
754,1915.33,4522.01,5593.0,554.37,264.79,-113.75,-4099.36,-33922.98,1887.07,23090.96,-6503.18,211.11,-308.56,-6292.07,-6600.64
755,1963.77,4641.99,5624.9,564.8,302.18,-88.96,-4176.62,-34111.52,1914.69,23027.77,-6298.73,207.51,-336.98,-6091.22,-6428.2
756,1925.65,4517.43,5631.06,554.38,269.79,-116.75,-4118.18,-34187.98,1930.07,23096.17,-6343.94,206.62,-498.38,-6137.32,-6635.7
757,1901.84,4474.31,5613.33,546.3,304.54,-124.01,-4140.28,-34139.55,1907.83,23074.14,-6326.03,208.69,-581.55,-6117.35,-6698.89
758,2003.95,4580.86,5621.43,554.38,293.24,-137.65,-4150.27,-34178.83,1895.43,23119.15,-6267.53,203.14,-398.3,-6064.39,-6462.7
759,1941.84,4543.35,5584.96,537.83,292.16,-102.69,-4118.81,-34206.63,1901.04,23098.87,-6345.46,207.69,-528.08,-6137.77,-6665.85
760,1949.89,4530.21,5621.28,546.78,306.67,-110.23,-4094.25,-34338.51,1926.89,23202.39,-6293.45,207.79,-458.89,-6085.66,-6544.55
761,1877.49,4530.49,5581.4,561.11,307.54,-93.17,-4163.48,-34184.2,1895.43,23101.84,-6300.89,207.31,-585.54,-6093.59,-6679.13
762,1910.52,4545.46,5638.69,548.91,283.67,-95.4,-4124.33,-34146.0,1899.74,23139.78,-6357.21,205.71,-398.96,-6151.49,-6550.45
763,1941.66,4537.59,5621.16,545.84,290.65,-106.02,-4135.96,-34116.33,1868.94,23068.39,-6337.78,206.23,-484.08,-6131.55,-6615.63
764,1933.77,4550.28,5646.86,539.55,302.94,-86.33,-4103.69,-34328.69,1917.42,23242.78,-6316.06,209.66,-385.1,-6106.4,-6491.5
765,1936.95,4558.49,5613.32,540.64,300.71,-104.09,-4156.68,-34208.33,1875.41,23130.1,-6358.16,207.67,-513.49,-6150.49,-6663.98
766,1932.74,4527.56,5637.16,569.22,299.08,-114.42,-4158.6,-34175.29,1892.68,23148.62,-6309.2,205.56,-441.25,-6103.65,-6544.9
767,1991.01,4497.68,5580.18,541.18,293.04,-80.97,-4130.65,-34167.6,1897.0,23039.68,-6293.07,205.81,-539.45,-6087.26,-6626.7
768,1871.21,4539.14,5628.79,544.55,301.18,-98.18,-4115.61,-34260.7,1907.52,23125.56,-6250.16,208.96,-556.53,-6041.2,-6597.74
769,1959.9,4506.12,5640.1,556.54,297.61,-126.66,-4124.36,-34301.26,1917.86,23204.95,-6261.46,209.19,-469.21,-6052.27,-6521.48
770,1957.3,4496.95,5644.64,549.8,273.86,-114.99,-4124.11,-34206.61,1885.79,23068.42,-6258.7,211.27,-568.94,-6047.43,-6616.37
771,1948.64,4472.18,5658.81,551.54,302.12,-146.03,-4116.38,-34192.5,1873.83,23134.2,-6320.15,209.13,-513.58,-6111.02,-6624.6
772,1914.41,4500.29,5645.78,549.3,311.79,-111.57,-4084.09,-34206.6,1903.32,23093.61,-6312.52,209.48,-483.75,-6103.04,-6586.79
773,1916.07,4537.58,5598.17,550.39,285.2,-104.57,-4073.64,-34172.25,1913.9,23120.8,-6325.21,208.58,-428.36,-6116.63,-6545.0
774,1950.96,4532.66,5599.31,553.56,299.99,-88.71,-4131.62,-33986.86,1883.19,23073.21,-6460.17,207.26,-314.31,-6252.92,-6567.22
