GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
44,1909.98,4641.03,5689.62,566.15,311.33,-131.45,-4093.11,-34367.38,1908.31,23104.76,-6045.98,206.68,-460.78,-5839.3,-6300.07
45,1891.26,4458.6,5664.52,557.67,313.33,-84.42,-4081.42,-34274.92,1904.47,23143.02,-6161.78,208.37,-507.88,-5953.4,-6461.29
46,1899.31,4500.08,5626.86,553.91,290.21,-104.55,-4069.03,-34494.18,1911.49,23023.31,-5932.93,208.41,-862.59,-5724.52,-6587.11
47,1949.84,4551.66,5644.2,568.37,297.88,-103.88,-4122.31,-34441.66,1911.18,23156.76,-6009.62,206.41,-587.95,-5803.21,-6391.17
48,1889.79,4461.26,5652.85,534.43,294.89,-127.02,-4124.15,-34498.99,1938.86,23154.96,-5959.89,204.04,-823.13,-5755.86,-6578.99
49,1881.23,4545.25,5670.04,550.22,289.58,-132.35,-4100.39,-34454.5,1919.53,23145.33,-5997.63,207.07,-686.05,-5790.56,-6476.61
50,1941.01,4485.05,5639.72,539.62,286.27,-88.31,-4126.89,-34515.17,1907.0,23135.87,-5969.63,203.38,-795.82,-5766.25,-6562.07
51,1917.26,4516.48,5646.25,544.92,300.79,-101.62,-4121.38,-34318.78,1893.21,23118.26,-6101.67,207.56,-604.6,-5894.11,-6498.71
52,1945.75,4528.2,5640.12,561.59,285.86,-107.41,-4124.32,-34446.98,1925.98,23143.18,-5974.59,206.66,-648.04,-5767.93,-6415.97
53,2026.02,4510.23,5655.21,555.78,289.69,-92.15,-4098.98,-34370.99,1871.48,22983.12,-5981.22,205.33,-670.59,-5775.89,-6446.49
54,1844.76,4545.27,5626.46,541.87,290.63,-109.63,-4078.69,-34479.12,1949.48,23160.61,-5978.06,209.12,-708.36,-5768.94,-6477.31
55,1945.08,4508.5,5674.48,555.88,286.86,-117.83,-4122.88,-34417.1,1927.05,23093.03,-6022.22,205.87,-666.93,-5816.35,-6483.28
56,1982.32,4450.15,5619.98,562.17,301.03,-113.75,-4119.03,-34660.21,1920.32,23165.66,-5850.5,206.15,-891.35,-5644.35,-6535.7
57,1970.48,4453.88,5593.3,549.87,284.41,-122.46,-4093.55,-34489.32,1922.12,23173.0,-5975.17,205.41,-758.28,-5769.75,-6528.03
58,1904.62,4548.08,5663.47,562.95,304.13,-93.77,-4151.98,-34376.44,1906.11,23139.35,-6042.49,204.58,-593.47,-5837.91,-6431.38
59,1954.77,4422.55,5642.72,540.08,288.89,-119.57,-4127.28,-34363.12,1852.9,23193.96,-6068.11,207.52,-714.11,-5860.58,-6574.69
60,1958.35,4552.46,5624.65,540.39,273.69,-90.4,-4092.26,-34430.19,1917.35,23176.87,-6030.36,210.54,-569.09,-5819.82,-6388.91
61,1969.34,4425.5,5574.33,536.41,296.12,-76.79,-4083.28,-34484.34,1904.85,23139.47,-5943.51,208.91,-798.39,-5734.6,-6532.99
62,1939.86,4559.3,5658.16,546.88,293.82,-82.01,-4105.16,-34495.85,1888.51,23084.03,-5896.58,204.42,-712.46,-5692.17,-6404.62
63,1964.87,4534.03,5669.65,546.99,288.44,-98.14,-4133.04,-34510.87,1886.79,23110.35,-5912.55,206.66,-740.93,-5705.89,-6446.82
64,1974.94,4512.76,5601.25,544.0,301.49,-114.68,-4125.52,-34555.62,1906.41,23132.25,-5876.85,209.49,-822.72,-5667.36,-6490.08
65,1882.2,4457.09,5616.47,557.48,287.8,-89.66,-4080.58,-34428.91,1910.55,23241.92,-6025.2,209.92,-645.66,-5815.27,-6460.93
66,1867.87,4457.5,5666.32,525.46,308.97,-106.88,-4123.65,-34551.96,1885.49,23163.86,-5918.17,204.93,-907.03,-5713.23,-6620.27
67,1911.77,4493.23,5608.91,536.0,285.11,-107.12,-4080.67,-34620.69,1902.32,23122.92,-5891.7,207.76,-948.21,-5683.94,-6632.15
68,1971.37,4480.13,5634.56,557.53,297.63,-117.81,-4066.92,-34794.37,1930.93,23181.65,-5746.13,206.21,-925.3,-5539.92,-6465.22
69,1994.91,4519.32,5635.57,544.6,299.72,-107.22,-4091.97,-34578.76,1933.95,23084.51,-5833.26,206.97,-765.37,-5626.3,-6391.67
70,1923.95,4575.74,5615.58,556.54,289.32,-107.09,-4158.32,-34540.03,1874.82,23047.88,-5820.6,206.78,-921.62,-5613.82,-6535.44
71,1986.49,4469.28,5621.56,535.7,280.07,-109.27,-4096.34,-34495.9,1921.26,23084.83,-5934.4,208.17,-802.33,-5726.23,-6528.56
72,1965.43,4487.78,5668.56,546.89,286.12,-107.33,-4122.5,-34347.11,1910.12,23099.51,-6004.3,207.58,-612.53,-5796.72,-6409.25
73,1950.67,4540.29,5643.21,572.24,275.69,-146.34,-4110.11,-34390.77,1890.47,23151.08,-6041.56,209.49,-623.57,-5832.08,-6455.64
74,2034.23,4551.36,5640.26,579.54,290.28,-99.94,-4094.29,-34285.37,1937.2,23162.68,-6209.13,210.04,-284.06,-5999.09,-6283.15
75,1983.64,4490.34,5672.78,568.11,290.55,-124.68,-4138.42,-34450.5,1916.93,23099.47,-5982.01,206.79,-691.78,-5775.22,-6467.0
76,1981.75,4469.47,5616.85,545.74,290.59,-105.74,-4154.26,-34539.57,1927.96,23143.69,-5890.01,203.75,-823.51,-5686.26,-6509.77
77,1915.9,4410.23,5664.47,546.14,296.4,-113.22,-4066.72,-34610.96,1896.46,23279.21,-5945.49,208.98,-782.11,-5736.52,-6518.63
78,1939.9,4567.83,5668.19,582.66,290.45,-113.34,-4071.01,-34430.94,1910.1,23134.94,-6063.21,207.81,-521.21,-5855.39,-6376.61
79,1941.1,4492.06,5622.3,552.9,302.98,-99.55,-4088.75,-34363.7,1885.92,23168.38,-6137.18,211.21,-586.37,-5925.96,-6512.33
80,1874.19,4446.04,5642.18,536.45,272.76,-102.75,-4094.78,-34374.59,1929.99,23234.83,-6166.83,207.44,-635.68,-5959.39,-6595.07
81,1931.7,4494.88,5605.67,562.81,290.05,-107.92,-4092.9,-34508.08,1867.84,23201.49,-5994.46,206.83,-754.46,-5787.63,-6542.09
82,1935.94,4545.97,5680.75,556.94,293.78,-93.42,-4082.3,-34517.9,1906.91,23216.39,-6037.16,208.13,-556.94,-5829.03,-6385.97
83,1907.39,4610.16,5624.64,555.03,272.61,-94.54,-4084.83,-34305.96,1917.57,23112.16,-6097.56,206.41,-485.79,-5891.15,-6376.94
84,1977.16,4428.71,5640.99,528.0,273.0,-97.5,-4085.89,-34481.26,1876.21,23206.14,-5996.74,208.07,-734.43,-5788.67,-6523.1
85,1918.05,4435.3,5671.72,543.09,295.05,-129.34,-4098.27,-34561.52,1916.92,23221.06,-5929.06,210.6,-787.93,-5718.46,-6506.4
86,1890.53,4486.38,5583.94,551.93,274.2,-94.59,-4102.57,-34563.39,1936.93,23256.59,-5988.79,209.11,-780.04,-5779.68,-6559.72
87,1908.67,4520.05,5640.78,541.08,309.44,-146.37,-4068.45,-34611.95,1929.98,23251.14,-5940.77,206.62,-725.63,-5734.15,-6459.78
88,1952.94,4447.73,5679.02,554.45,310.12,-104.47,-4047.34,-34524.54,1943.29,23194.89,-6025.32,208.42,-593.9,-5816.9,-6410.8
89,1908.71,4510.23,5649.22,532.29,277.13,-110.0,-4128.73,-34512.99,1877.47,23135.51,-5907.27,202.77,-861.17,-5704.49,-6565.66
90,1933.69,4527.63,5641.71,546.64,290.95,-95.72,-4118.4,-34427.4,1912.67,23237.53,-6036.26,204.93,-550.68,-5831.33,-6382.01
91,1962.97,4486.91,5641.44,553.5,294.92,-110.4,-4096.13,-34523.77,1903.01,23126.84,-5924.26,204.8,-760.72,-5719.46,-6480.18
92,1922.54,4510.05,5635.93,555.26,296.43,-143.28,-4043.77,-34547.1,1957.28,23175.99,-5981.19,208.88,-680.68,-5772.31,-6452.99
93,1895.9,4565.31,5666.5,552.58,283.52,-100.17,-4106.02,-34484.0,1883.74,23193.21,-5984.34,207.21,-649.43,-5777.13,-6426.56
94,1933.33,4468.01,5611.63,550.54,283.67,-132.59,-4074.69,-34472.44,1924.27,23209.53,-6058.33,211.57,-698.74,-5846.76,-6545.5
95,1901.06,4561.26,5658.52,535.73,269.72,-104.98,-4102.58,-34353.38,1900.44,23121.2,-6041.95,208.74,-613.03,-5833.21,-6446.23
96,1995.67,4517.02,5641.63,556.77,295.68,-100.01,-4090.88,-34463.62,1865.86,23120.53,-5965.26,209.11,-661.35,-5756.15,-6417.5
97,1997.16,4555.01,5607.69,554.63,285.36,-117.51,-4100.42,-34147.97,1911.57,23033.49,-6168.14,213.51,-420.99,-5954.63,-6375.63
98,1934.78,4526.33,5637.24,536.01,283.77,-116.13,-4133.38,-34249.69,1913.23,23062.89,-6061.03,209.66,-604.95,-5851.37,-6456.32
99,2017.59,4557.68,5704.03,547.71,333.17,-135.37,-4134.82,-34180.02,1882.84,23082.86,-6144.82,210.42,-324.33,-5934.4,-6258.73
100,1980.82,4589.33,5664.41,559.11,281.92,-124.08,-4072.18,-34344.61,1911.98,23054.56,-6011.65,212.72,-498.74,-5798.93,-6297.66
101,1963.14,4401.07,5673.36,549.85,308.49,-112.23,-4105.14,-34389.51,1913.31,23239.17,-6130.4,209.34,-558.49,-5921.06,-6479.55
102,1985.53,4378.45,5662.13,550.98,288.35,-136.45,-4058.93,-34289.0,1896.94,23121.41,-6115.58,209.58,-600.59,-5906.01,-6506.6
103,1892.52,4454.13,5683.96,544.91,293.35,-144.91,-4092.14,-34316.82,1911.52,23165.93,-6083.66,212.65,-607.54,-5871.02,-6478.56
104,1985.06,4500.36,5664.56,564.5,283.31,-135.32,-4059.32,-34360.23,1901.16,23128.82,-6104.92,209.46,-527.11,-5895.46,-6422.57
105,1924.64,4568.89,5622.33,563.69,312.61,-122.56,-4057.63,-34125.55,1864.04,23023.26,-6201.61,211.51,-426.28,-5990.1,-6416.38
106,1943.91,4630.51,5647.94,554.46,289.48,-131.72,-4112.6,-34269.34,1905.35,23107.15,-6146.3,208.96,-434.86,-5937.34,-6372.2
107,1972.7,4490.86,5605.32,528.53,296.24,-112.67,-4104.41,-34361.22,1911.32,23136.67,-6124.75,207.38,-636.64,-5917.37,-6554.01
108,1914.82,4516.68,5630.23,550.79,302.11,-107.11,-4070.12,-34397.58,1902.76,23212.53,-6104.54,210.62,-544.89,-5893.92,-6438.81
109,1914.88,4531.16,5649.83,542.93,296.6,-95.38,-4095.22,-34102.74,1941.14,23163.69,-6360.45,211.36,-253.12,-6149.08,-6402.21
110,1934.2,4502.75,5583.63,552.36,303.87,-121.88,-4116.59,-34204.96,1897.35,23083.6,-6196.53,208.81,-585.67,-5987.72,-6573.39
111,1928.6,4494.47,5624.15,527.38,290.56,-129.22,-4097.55,-34237.76,1890.18,23154.36,-6220.63,212.18,-554.82,-6008.45,-6563.27
112,1927.56,4520.7,5625.65,554.07,274.72,-125.16,-4127.5,-34141.61,1904.39,23066.81,-6231.83,206.49,-520.37,-6025.34,-6545.71
113,1979.02,4493.24,5619.46,551.75,299.37,-135.47,-4105.82,-34149.08,1908.7,23087.87,-6217.6,209.25,-450.97,-6008.35,-6459.32
114,1985.4,4610.09,5630.96,545.82,281.82,-107.78,-4202.58,-34023.5,1858.91,23061.2,-6292.16,206.21,-359.68,-6085.95,-6445.63
115,1902.17,4478.3,5621.24,536.55,294.55,-115.03,-4095.55,-34236.37,1925.71,23112.95,-6189.81,209.8,-575.48,-5980.02,-6555.5
116,1897.18,4422.39,5576.98,527.77,278.39,-132.8,-4100.98,-34360.7,1921.4,23190.26,-6068.06,207.01,-780.11,-5861.05,-6641.15
117,1902.46,4442.64,5670.11,558.43,295.11,-117.3,-4085.0,-34460.94,1938.85,23285.16,-6045.19,210.63,-570.47,-5834.56,-6405.03
118,1874.01,4526.71,5644.31,560.12,290.06,-130.32,-4092.1,-34549.04,1936.77,23131.22,-5909.09,211.22,-808.25,-5697.87,-6506.11
119,2005.72,4528.6,5653.37,559.03,292.13,-136.73,-4108.97,-34367.45,1895.29,23163.42,-6062.69,210.24,-515.58,-5852.44,-6368.02
120,1897.38,4542.8,5699.82,538.14,299.28,-119.68,-4133.41,-34319.19,1935.81,23108.47,-6102.67,210.98,-550.58,-5891.7,-6442.28
121,1962.81,4488.62,5604.39,535.37,294.26,-96.3,-4096.12,-34264.99,1894.44,23184.96,-6160.18,214.17,-492.55,-5946.01,-6438.56
122,1915.66,4482.79,5633.73,560.99,264.27,-129.62,-4109.6,-34305.57,1915.08,23147.87,-6125.05,210.37,-624.4,-5914.68,-6539.08
123,1938.76,4516.36,5610.57,551.02,295.9,-111.8,-4150.26,-33992.18,1874.69,23034.22,-6318.2,207.74,-432.71,-6110.46,-6543.17
124,1924.55,4501.28,5651.88,554.92,313.37,-123.18,-4115.82,-34197.9,1915.71,23106.44,-6195.53,210.64,-468.75,-5984.89,-6453.64
125,1952.15,4522.37,5643.69,555.78,295.76,-129.53,-4094.19,-34018.43,1893.38,22954.62,-6296.08,213.28,-424.41,-6082.81,-6507.21
126,1958.62,4531.73,5601.08,539.88,283.1,-119.7,-4106.44,-34121.43,1917.46,23067.25,-6233.76,208.78,-448.45,-6024.98,-6473.43
127,2024.68,4501.35,5627.26,547.93,289.14,-136.1,-4089.15,-34169.05,1901.63,23009.61,-6154.64,212.94,-492.69,-5941.7,-6434.39
128,1893.38,4488.37,5669.43,542.99,272.02,-108.72,-4127.11,-34262.23,1917.76,23061.58,-6071.21,213.11,-652.52,-5858.1,-6510.62
129,1921.68,4425.63,5637.16,537.9,301.19,-127.84,-4058.01,-34342.36,1946.46,23040.59,-6049.56,211.76,-717.6,-5837.8,-6555.39
130,1975.53,4547.17,5656.66,541.63,266.57,-126.89,-4135.45,-34242.45,1848.5,23106.13,-6154.93,212.7,-562.59,-5942.23,-6504.82
131,1971.66,4577.93,5650.9,542.39,294.57,-140.44,-4127.47,-34282.8,1899.61,23087.37,-6086.37,208.84,-526.28,-5877.53,-6403.81
132,1990.83,4465.57,5611.51,561.56,284.4,-120.53,-4072.07,-34370.37,1892.75,23142.23,-6090.37,213.02,-614.13,-5877.35,-6491.48
133,1952.09,4571.68,5642.12,559.36,295.84,-128.89,-4087.41,-34394.27,1889.08,23103.66,-6046.05,211.05,-596.73,-5835.0,-6431.73
134,1973.86,4452.96,5648.99,555.75,299.57,-165.01,-4038.31,-34244.83,1930.35,23059.36,-6127.74,212.91,-527.3,-5914.83,-6442.13
135,1997.29,4515.83,5677.49,564.51,293.44,-143.26,-4082.78,-34158.62,1933.59,23051.72,-6251.43,212.18,-350.78,-6039.25,-6390.03
136,1931.69,4507.58,5641.46,566.06,299.08,-138.61,-4111.46,-34029.49,1923.97,23105.39,-6322.33,210.53,-304.34,-6111.8,-6416.14
137,1905.22,4575.35,5604.44,550.12,287.19,-125.86,-4144.94,-34215.14,1925.75,23115.87,-6122.07,207.17,-522.01,-5914.9,-6436.91
138,1972.7,4584.85,5585.74,543.59,308.32,-148.19,-4092.74,-34240.71,1908.13,23022.35,-6130.84,209.86,-555.96,-5920.97,-6476.94
139,1946.36,4573.32,5662.45,561.4,303.05,-144.63,-4118.73,-34136.21,1894.98,23083.74,-6172.75,212.12,-374.27,-5960.64,-6334.9
140,1980.86,4409.17,5639.71,562.1,270.14,-130.22,-4088.38,-34159.59,1892.06,23084.55,-6235.64,210.84,-539.6,-6024.81,-6564.41
141,1969.98,4497.79,5648.53,545.53,308.87,-163.2,-4101.83,-34090.7,1869.21,23012.45,-6212.57,208.78,-503.39,-6003.79,-6507.17
142,1988.99,4444.5,5664.02,526.56,278.49,-130.93,-4117.26,-34176.79,1864.59,23079.38,-6166.29,212.48,-578.45,-5953.81,-6532.26
143,1920.69,4568.06,5619.87,527.72,290.53,-122.97,-4100.39,-34156.72,1906.56,23026.11,-6163.64,209.27,-520.54,-5954.37,-6474.91
144,1884.93,4536.1,5638.62,541.49,284.59,-112.74,-4041.33,-34288.5,1933.72,22987.01,-6084.74,216.38,-636.1,-5868.36,-6504.46
145,1885.5,4441.1,5606.1,547.25,283.86,-119.14,-4061.42,-34083.42,1928.18,23120.85,-6299.08,217.62,-451.15,-6081.46,-6532.6
146,1895.1,4464.76,5660.82,547.88,300.34,-124.06,-4118.36,-34218.75,1938.95,23019.95,-6072.95,212.68,-633.38,-5860.27,-6493.65
147,1892.6,4554.95,5614.61,556.25,301.49,-103.53,-4152.22,-34073.14,1923.82,23088.0,-6267.95,217.03,-397.18,-6050.91,-6448.09
148,1956.68,4501.88,5655.56,549.28,296.18,-141.84,-4057.65,-34247.79,1870.56,23090.43,-6104.4,216.13,-526.7,-5888.27,-6414.97
149,1984.02,4421.62,5612.04,556.63,298.82,-143.79,-4064.24,-34303.96,1884.9,23052.5,-6107.85,214.91,-701.45,-5892.94,-6594.38
150,1876.06,4450.6,5595.27,536.59,274.53,-133.27,-4115.69,-34172.79,1944.35,23036.99,-6111.83,211.02,-707.35,-5900.81,-6608.16
151,1964.8,4444.09,5651.5,549.71,300.16,-120.75,-4080.67,-34342.57,1903.84,23148.04,-6092.94,213.19,-581.85,-5879.76,-6461.61
152,1976.5,4514.73,5632.08,544.33,279.1,-110.04,-4082.82,-34166.05,1905.74,22998.15,-6165.09,211.37,-508.28,-5953.72,-6462.0
153,1896.42,4607.57,5662.99,567.17,307.98,-143.17,-4072.21,-34364.95,1922.03,23118.76,-6080.45,211.1,-497.42,-5869.35,-6366.77
154,1913.76,4467.08,5693.26,536.46,281.98,-128.35,-4065.77,-34223.8,1908.13,23067.02,-6186.69,215.94,-550.23,-5970.75,-6520.97
155,1896.44,4466.77,5637.63,528.93,288.49,-132.37,-4038.35,-34139.82,1925.55,23068.35,-6226.76,214.78,-498.38,-6011.98,-6510.37
156,1939.42,4538.99,5631.98,556.54,291.25,-131.87,-4082.98,-34336.24,1876.15,23122.61,-6091.23,212.59,-594.15,-5878.64,-6472.79
157,1864.33,4466.47,5640.39,560.72,309.81,-113.53,-4168.61,-34122.97,1896.13,23158.93,-6249.72,211.4,-508.33,-6038.32,-6546.65
158,1989.82,4439.99,5630.03,554.65,310.88,-114.12,-4087.36,-34032.48,1879.23,22969.02,-6267.81,213.56,-460.34,-6054.25,-6514.59
159,1937.57,4491.17,5597.89,559.77,277.07,-122.47,-4053.71,-34248.04,1900.66,23034.26,-6098.01,213.81,-625.83,-5884.2,-6510.04
160,1873.53,4496.29,5624.17,541.57,293.58,-112.93,-4089.03,-34310.85,1902.28,22905.34,-5958.33,209.68,-876.04,-5748.65,-6624.69
161,1992.39,4554.71,5601.54,552.22,296.72,-101.37,-4073.32,-34484.04,1904.96,23050.61,-5931.64,213.03,-705.6,-5718.61,-6424.22
162,1930.71,4599.49,5655.04,562.39,299.09,-94.27,-4102.57,-34417.49,1904.45,23080.13,-6041.48,211.55,-583.06,-5829.92,-6412.98
163,1957.16,4462.52,5618.81,581.09,287.68,-133.86,-4096.25,-34304.94,1892.01,23022.52,-6030.51,216.17,-713.25,-5814.34,-6527.59
164,1943.87,4509.84,5667.62,531.76,317.35,-109.06,-4148.09,-34255.63,1875.35,22972.1,-6069.66,212.1,-694.88,-5857.56,-6552.44
165,1949.17,4527.15,5628.32,560.37,269.64,-101.08,-4109.36,-34231.41,1940.24,23111.31,-6175.99,211.03,-455.65,-5964.96,-6420.61
166,1874.61,4449.13,5660.13,539.05,317.72,-123.17,-4098.44,-34044.3,1933.46,23032.87,-6276.46,211.76,-458.94,-6064.7,-6523.64
167,1923.99,4551.98,5608.77,561.92,275.54,-118.28,-4122.91,-34229.33,1899.96,22975.8,-6114.24,210.92,-672.56,-5903.32,-6575.88
168,1924.25,4423.33,5622.22,541.18,288.41,-86.95,-4081.14,-34259.71,1889.06,23100.95,-6172.35,211.59,-638.39,-5960.76,-6599.16
169,1925.64,4515.19,5652.83,550.31,305.99,-111.09,-4065.56,-34453.9,1886.85,23078.26,-5985.36,211.36,-715.47,-5774.0,-6489.47
170,1953.78,4531.02,5594.72,555.28,281.82,-144.01,-4093.51,-34465.33,1901.52,23115.8,-5973.64,209.06,-768.9,-5764.58,-6533.47
171,1989.22,4477.88,5617.65,562.25,282.16,-109.72,-4144.27,-34298.22,1899.39,23116.74,-6141.48,205.96,-606.92,-5935.52,-6542.44
172,1982.47,4513.4,5605.22,565.26,297.5,-89.59,-4104.23,-34310.16,1855.62,23148.83,-6175.89,210.09,-535.68,-5965.8,-6501.48
173,1976.1,4439.36,5605.57,547.31,313.6,-107.34,-4105.63,-34391.86,1878.63,23116.1,-6038.16,211.36,-728.16,-5826.79,-6554.96
174,1911.76,4496.24,5630.47,554.23,296.16,-134.74,-4117.92,-34433.67,1925.71,23209.21,-6079.11,207.07,-662.55,-5872.04,-6534.59
