GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
660,2015.03,4546.31,5591.84,571.9,300.18,-131.55,-4077.33,-34324.49,1857.56,22946.87,-5962.2,209.7,-703.67,-5752.5,-6456.17
661,1953.82,4568.55,5584.09,569.56,274.23,-126.04,-4059.49,-34310.7,1898.41,22989.26,-6034.91,214.43,-658.28,-5820.48,-6478.76
662,1919.9,4524.92,5639.92,530.91,289.37,-129.85,-4093.49,-34324.68,1853.08,23043.11,-6054.89,211.61,-746.81,-5843.28,-6590.09
663,1920.11,4528.96,5590.05,564.81,289.93,-100.23,-4099.06,-34510.82,1908.42,23141.6,-5930.77,211.72,-766.23,-5719.05,-6485.28
664,1968.01,4531.58,5619.55,561.62,282.06,-140.86,-4094.71,-34518.34,1907.88,23075.57,-5893.15,209.18,-807.64,-5683.97,-6491.61
665,1917.63,4531.3,5607.67,567.95,296.41,-127.76,-4088.01,-34376.78,1897.96,23021.04,-5992.54,213.19,-752.58,-5779.34,-6531.92
666,1933.85,4568.24,5596.87,530.01,282.27,-141.29,-4095.08,-34386.42,1901.69,23018.91,-5989.6,212.83,-790.97,-5776.77,-6567.74
667,1935.35,4557.18,5559.8,557.01,300.77,-101.32,-4059.17,-34374.0,1873.72,23036.32,-6025.46,211.95,-714.32,-5813.51,-6527.83
668,1878.86,4541.08,5609.71,549.46,305.72,-129.88,-4150.7,-34239.22,1878.24,23104.87,-6138.57,211.16,-651.85,-5927.41,-6579.26
669,1935.34,4478.02,5646.16,567.65,293.11,-138.32,-4059.46,-34523.08,1915.88,23183.95,-5931.95,208.96,-700.76,-5722.99,-6423.75
670,1965.66,4426.89,5575.53,548.49,299.85,-137.11,-4030.61,-34438.32,1907.62,23171.38,-6062.62,215.37,-710.61,-5847.24,-6557.85
671,1937.88,4418.24,5601.8,551.0,278.63,-121.02,-4082.7,-34358.49,1919.8,23163.74,-6071.51,211.46,-691.13,-5860.05,-6551.18
672,2011.49,4481.95,5593.98,560.85,283.94,-97.05,-4060.87,-34313.79,1941.72,23115.63,-6142.36,217.94,-482.14,-5924.42,-6406.56
673,1897.39,4551.96,5572.68,574.21,293.55,-120.9,-4049.63,-34332.76,1885.08,23118.64,-6044.83,214.3,-609.76,-5830.54,-6440.3
674,1985.89,4439.67,5565.13,564.65,290.1,-105.05,-4026.78,-34335.52,1889.45,23124.89,-6133.96,216.45,-607.55,-5917.52,-6525.07
675,1996.03,4438.72,5649.07,549.56,307.27,-137.56,-4076.5,-34278.13,1890.52,23081.19,-6116.11,213.1,-579.84,-5903.01,-6482.85
676,1890.75,4549.24,5616.26,547.39,280.42,-93.2,-4091.65,-34347.3,1914.13,23055.6,-5997.79,214.77,-678.37,-5783.02,-6461.39
677,1970.21,4541.99,5610.74,551.76,288.53,-130.31,-4006.77,-34369.91,1885.51,22999.35,-6050.55,219.07,-658.9,-5831.48,-6490.38
678,1931.36,4441.05,5606.44,544.81,288.2,-140.17,-4062.82,-34415.17,1892.06,23092.39,-6025.41,213.95,-821.84,-5811.46,-6633.3
679,1902.22,4542.89,5634.24,554.04,296.16,-135.83,-4028.43,-34362.36,1905.37,23088.18,-6062.67,211.2,-603.52,-5851.48,-6454.99
680,1961.65,4573.4,5590.46,556.42,304.63,-154.87,-4045.05,-34295.24,1893.02,23119.42,-6111.27,213.71,-496.17,-5897.56,-6393.72
681,1939.93,4505.54,5605.39,560.43,282.72,-128.07,-4077.61,-34223.2,1869.05,23012.14,-6117.77,214.66,-653.67,-5903.12,-6556.79
682,1909.97,4427.63,5616.6,544.37,284.74,-113.54,-4064.67,-34300.26,1905.37,23179.94,-6083.57,217.43,-609.84,-5866.14,-6475.98
683,1977.95,4448.96,5592.48,550.38,275.97,-135.18,-4068.92,-34431.67,1914.35,23181.52,-5993.66,212.45,-694.17,-5781.21,-6475.37
684,1883.71,4471.28,5631.6,558.91,302.04,-174.03,-4071.13,-34163.5,1901.88,23052.44,-6165.05,216.39,-606.8,-5948.66,-6555.46
685,1880.99,4527.63,5641.71,561.02,289.34,-169.74,-4045.75,-34153.74,1942.21,23082.14,-6189.59,217.63,-444.2,-5971.97,-6416.17
686,1883.42,4591.76,5545.06,541.77,302.69,-142.78,-4033.8,-34274.03,1928.2,23158.17,-6120.86,217.0,-499.54,-5903.86,-6403.4
687,1957.3,4556.55,5607.59,567.73,288.86,-123.87,-4036.5,-34424.78,1903.88,23066.92,-5984.69,215.02,-636.31,-5769.67,-6405.98
688,1968.83,4589.08,5610.67,541.88,292.49,-130.01,-4058.19,-34444.48,1875.59,23130.66,-5988.06,215.95,-623.47,-5772.11,-6395.58
689,1939.04,4471.52,5587.06,552.14,252.68,-128.61,-4040.68,-34508.53,1886.61,23157.29,-5954.87,212.71,-831.48,-5742.15,-6573.63
690,1929.9,4517.84,5631.35,552.09,299.82,-119.83,-4072.46,-34343.55,1873.92,23113.54,-6056.02,211.23,-617.39,-5844.79,-6462.17
691,1902.15,4456.25,5595.28,536.51,279.51,-114.51,-4070.74,-34368.02,1893.88,23178.27,-6062.26,208.38,-711.43,-5853.89,-6565.32
692,1945.74,4508.21,5607.35,546.74,284.34,-135.63,-4060.32,-34230.57,1870.63,23010.94,-6052.6,211.58,-652.57,-5841.02,-6493.6
693,1961.29,4635.15,5590.43,555.19,314.27,-147.42,-4103.93,-34185.12,1885.95,23031.69,-6169.1,211.16,-462.5,-5957.94,-6420.44
694,1924.16,4605.44,5614.24,538.52,271.95,-137.28,-4046.12,-34498.4,1901.15,23043.06,-5880.57,214.05,-783.29,-5666.52,-6449.8
695,2016.71,4534.39,5616.83,559.52,269.18,-159.72,-4087.84,-34552.96,1901.21,23095.87,-5893.29,211.64,-806.81,-5681.65,-6488.46
696,1963.22,4491.79,5599.26,556.8,300.46,-135.35,-4042.65,-34445.95,1915.83,23159.86,-6005.52,212.34,-636.73,-5793.18,-6429.91
697,1926.93,4566.0,5621.29,561.56,293.29,-171.69,-4075.22,-34337.02,1895.95,23183.8,-6076.43,216.27,-535.11,-5860.16,-6395.27
698,1939.14,4411.19,5607.49,547.76,298.59,-146.2,-4031.73,-34308.52,1915.98,23208.24,-6116.25,218.77,-558.08,-5897.47,-6455.55
699,1920.15,4494.4,5610.02,557.41,279.67,-126.76,-4051.32,-34272.4,1930.48,23090.57,-6109.04,217.61,-567.79,-5891.43,-6459.22
700,2011.9,4505.27,5622.19,533.44,286.66,-112.55,-4019.85,-34167.92,1861.61,22998.37,-6185.53,217.05,-480.89,-5968.48,-6449.38
701,1980.03,4541.1,5588.17,543.64,282.54,-151.26,-4022.72,-34339.72,1880.41,23065.19,-6064.48,217.52,-632.63,-5846.96,-6479.59
702,1963.54,4446.02,5667.03,549.29,301.74,-157.39,-4047.97,-34285.67,1942.0,23045.95,-6096.52,214.8,-575.46,-5881.72,-6457.18
703,1929.64,4506.19,5639.72,572.76,297.21,-137.42,-4074.59,-34512.77,1878.28,23055.74,-5872.33,218.34,-845.25,-5653.99,-6499.23
704,1943.73,4488.67,5616.8,550.47,296.42,-113.89,-4005.34,-34573.82,1913.1,23167.21,-5955.58,215.31,-716.65,-5740.27,-6456.92
705,1987.77,4474.63,5593.07,565.03,274.42,-122.83,-4044.87,-34530.38,1907.11,23096.17,-5895.57,214.23,-799.9,-5681.34,-6481.23
706,1979.04,4490.55,5606.22,543.37,276.18,-122.17,-4063.67,-34301.07,1897.01,23060.61,-6085.67,215.54,-633.93,-5870.12,-6504.05
707,1962.04,4498.81,5625.27,546.39,284.28,-152.59,-4026.21,-34321.64,1908.87,23147.74,-6090.65,217.35,-527.05,-5873.31,-6400.36
708,1906.64,4464.72,5629.55,531.09,298.01,-146.62,-4033.16,-34366.24,1893.1,23110.72,-6111.26,212.62,-712.18,-5898.64,-6610.82
709,1952.0,4461.49,5622.68,549.1,292.81,-144.29,-4026.39,-34189.85,1900.48,23091.19,-6213.85,217.3,-490.79,-5996.55,-6487.34
710,1942.23,4547.05,5583.17,544.0,315.29,-139.72,-4038.29,-34425.61,1881.1,22997.66,-5889.52,211.71,-793.13,-5677.8,-6470.93
711,1971.73,4451.06,5666.42,557.51,298.39,-173.15,-4068.72,-34325.64,1895.21,23227.86,-6185.5,214.23,-499.34,-5971.27,-6470.61
712,1933.59,4442.28,5581.92,549.35,297.32,-127.32,-4054.04,-34313.0,1899.02,23120.12,-6083.22,213.26,-670.76,-5869.96,-6540.72
713,1970.55,4562.66,5577.39,567.76,278.59,-131.1,-4078.12,-34208.27,1884.09,23017.2,-6103.9,214.24,-559.25,-5889.66,-6448.91
714,1981.7,4525.7,5585.94,561.05,280.26,-125.32,-4097.61,-34384.55,1888.38,23024.33,-5939.3,211.63,-760.11,-5727.67,-6487.78
715,1949.27,4543.69,5606.65,549.74,285.06,-93.5,-4067.8,-34573.95,1878.47,23126.71,-5831.96,214.28,-795.67,-5617.68,-6413.35
716,1951.9,4543.68,5642.1,557.04,284.61,-143.06,-4058.74,-34646.6,1907.88,23147.6,-5868.85,212.21,-813.59,-5656.64,-6470.23
717,1938.85,4586.67,5612.65,572.74,299.2,-164.12,-4096.36,-34525.23,1895.99,23062.86,-5871.24,210.32,-816.75,-5660.93,-6477.68
718,1994.7,4448.4,5616.36,556.84,295.31,-149.66,-4110.36,-34437.81,1917.98,23142.09,-5951.99,210.0,-726.14,-5741.99,-6468.14
719,1914.48,4603.67,5615.72,564.36,291.02,-139.03,-4043.03,-34602.99,1849.54,23104.94,-5868.64,209.76,-841.32,-5658.89,-6500.21
720,1911.42,4532.47,5590.92,550.59,278.32,-152.33,-4081.35,-34659.91,1927.57,23051.3,-5778.73,211.9,-1050.99,-5566.83,-6617.82
721,1978.25,4543.86,5643.0,570.68,286.72,-149.76,-4090.69,-34480.8,1891.56,23052.32,-5866.13,207.71,-754.86,-5658.42,-6413.28
722,1903.1,4449.63,5616.28,546.86,296.45,-126.42,-4048.96,-34625.61,1920.83,23249.16,-5930.59,213.0,-818.67,-5717.58,-6536.26
723,1987.9,4544.95,5611.82,548.83,320.72,-121.21,-4089.5,-34536.4,1896.66,23188.31,-5937.75,213.4,-647.91,-5724.35,-6372.26
724,1907.9,4571.73,5579.31,544.26,285.82,-144.91,-4061.87,-34259.13,1908.32,23043.48,-6117.78,215.61,-625.09,-5902.17,-6527.26
725,1886.14,4584.08,5595.47,544.44,302.68,-153.02,-4089.01,-34504.27,1902.23,23108.38,-5957.9,211.35,-822.87,-5746.55,-6569.42
726,1998.99,4521.99,5618.67,538.74,298.11,-161.32,-4058.76,-34685.11,1917.2,23064.82,-5761.74,211.34,-946.68,-5550.4,-6497.08
727,1994.19,4590.21,5639.39,563.59,303.6,-164.32,-4071.82,-34552.09,1896.61,23138.77,-5927.09,213.55,-661.85,-5713.54,-6375.39
728,1947.97,4500.2,5625.97,558.68,271.02,-140.19,-4083.67,-34716.4,1888.32,23115.94,-5708.73,209.55,-1032.17,-5499.18,-6531.35
729,1937.41,4509.57,5553.56,553.99,311.5,-141.78,-4058.14,-34621.38,1901.49,23190.2,-5894.46,211.44,-863.56,-5683.02,-6546.58
730,1929.71,4517.88,5568.49,554.17,291.35,-138.37,-4132.21,-34397.09,1900.72,23100.2,-5960.38,210.03,-805.14,-5750.35,-6555.49
731,1967.88,4479.21,5676.91,534.75,308.27,-136.53,-4101.7,-34400.48,1861.46,23113.8,-6037.51,210.33,-696.43,-5827.18,-6523.61
732,2004.77,4622.77,5582.94,566.37,292.44,-178.74,-4037.05,-34378.11,1897.78,23043.58,-6012.35,209.44,-583.24,-5802.91,-6386.15
733,2001.34,4487.34,5556.53,557.38,306.41,-137.25,-4097.7,-34510.64,1875.15,23174.71,-5943.99,211.04,-786.73,-5732.95,-6519.68
734,1894.65,4564.49,5583.19,559.99,299.99,-133.44,-4047.76,-34499.17,1872.67,23122.24,-5996.58,212.49,-783.15,-5784.09,-6567.24
735,1920.52,4555.07,5595.19,556.32,309.27,-135.65,-4052.21,-34662.3,1899.69,23161.1,-5835.82,213.63,-853.01,-5622.19,-6475.2
736,1943.19,4525.03,5598.09,560.84,278.36,-132.82,-3975.34,-34645.17,1917.3,23108.5,-5843.47,214.58,-822.02,-5628.89,-6450.91
737,1917.33,4560.0,5611.04,559.45,310.56,-140.21,-4070.08,-34499.56,1884.79,23148.15,-5988.96,212.31,-718.54,-5776.65,-6495.19
738,1954.69,4550.07,5605.59,557.14,294.81,-109.32,-4058.85,-34587.8,1899.66,23133.58,-5933.04,214.66,-760.42,-5718.39,-6478.81
739,1937.92,4471.61,5636.26,532.59,282.97,-123.21,-4042.45,-34518.67,1940.58,23172.82,-5966.91,215.1,-709.58,-5751.81,-6461.39
740,1960.45,4464.37,5614.03,564.1,304.29,-103.27,-4072.59,-34389.68,1915.81,23035.79,-5983.6,212.43,-706.72,-5771.17,-6477.89
741,1911.21,4542.1,5581.96,544.14,294.19,-101.63,-4044.27,-34587.2,1934.43,23061.98,-5805.76,211.34,-863.08,-5594.42,-6457.51
742,1965.75,4458.54,5584.66,561.2,296.55,-113.21,-4049.61,-34470.71,1891.66,23009.18,-5912.63,212.69,-865.97,-5699.94,-6565.92
743,1874.56,4456.24,5607.24,555.9,281.69,-107.88,-4073.05,-34582.37,1903.72,23059.1,-5800.09,210.49,-1024.84,-5589.6,-6614.45
744,1942.73,4592.02,5620.34,541.06,294.28,-120.83,-4076.55,-34471.83,1878.57,22977.47,-5877.51,210.91,-822.72,-5666.6,-6489.32
745,1994.77,4483.12,5610.99,551.87,300.54,-149.68,-4078.31,-34561.28,1893.14,23026.43,-5829.44,208.67,-928.4,-5620.77,-6549.17
746,1991.87,4485.0,5567.56,562.88,288.96,-156.47,-4035.1,-34615.64,1885.01,23144.17,-5857.02,213.9,-881.76,-5643.11,-6524.87
747,1919.4,4521.5,5608.8,546.78,291.53,-124.16,-4097.81,-34501.3,1889.4,22974.37,-5866.87,212.65,-971.49,-5654.22,-6625.7
748,1905.4,4525.03,5548.2,533.0,279.29,-134.23,-4058.65,-34310.01,1889.02,23106.95,-6097.41,212.52,-715.99,-5884.9,-6600.89
749,1881.01,4539.2,5563.86,543.36,281.35,-125.29,-4073.96,-34514.06,1911.23,23193.68,-5981.83,214.52,-799.63,-5767.31,-6566.94
750,1956.43,4515.28,5567.24,571.66,291.36,-124.4,-4097.82,-34437.1,1895.73,23175.68,-6058.87,214.28,-685.93,-5844.6,-6530.53
751,1897.33,4464.68,5584.51,551.89,294.39,-130.36,-4069.68,-34318.94,1917.71,23111.0,-6094.14,212.59,-697.46,-5881.55,-6579.02
752,1936.58,4567.3,5635.38,545.72,285.21,-120.43,-4090.7,-34086.41,1908.22,23086.51,-6289.59,216.15,-332.61,-6073.44,-6406.05
753,1981.58,4540.55,5569.04,561.81,290.58,-119.56,-4054.89,-34315.25,1876.11,23063.83,-6132.83,215.67,-606.18,-5917.16,-6523.34
754,1927.96,4508.58,5571.66,542.25,288.31,-94.61,-4043.62,-34121.41,1929.86,23148.6,-6262.96,213.23,-342.42,-6049.73,-6392.15
755,1891.94,4512.95,5592.88,555.01,284.12,-132.42,-4079.46,-34234.41,1878.11,23084.17,-6154.49,215.23,-647.11,-5939.26,-6586.37
756,1923.24,4489.51,5609.15,549.74,267.39,-147.68,-4055.52,-34296.93,1906.07,23175.49,-6140.07,213.36,-579.54,-5926.72,-6506.25
757,1938.65,4564.67,5589.7,569.99,295.27,-116.78,-4111.24,-34318.5,1907.52,23156.61,-6144.71,209.34,-524.12,-5935.36,-6459.48
758,2002.85,4487.35,5586.72,545.31,293.2,-102.99,-4072.6,-34232.29,1914.16,23059.67,-6135.56,214.41,-518.6,-5921.16,-6439.76
759,1949.67,4458.12,5606.76,532.53,275.24,-135.11,-4019.12,-34242.17,1907.25,23167.19,-6204.73,215.54,-499.64,-5989.19,-6488.84
760,1949.35,4534.92,5593.22,549.24,300.77,-109.38,-4071.53,-34143.3,1891.29,23062.66,-6246.36,217.45,-442.76,-6028.92,-6471.68
761,2018.07,4513.48,5605.53,551.81,288.02,-149.97,-4062.29,-34271.4,1924.23,23056.03,-6097.52,213.75,-526.51,-5883.77,-6410.28
762,1921.38,4385.85,5635.96,540.14,295.24,-149.18,-4040.49,-34341.46,1920.49,23242.15,-6191.59,217.94,-589.91,-5973.66,-6563.57
763,1928.37,4428.37,5655.24,542.38,298.73,-157.54,-4047.98,-34203.89,1908.7,23131.78,-6159.41,216.44,-515.84,-5942.98,-6458.81
764,1915.57,4424.95,5593.76,552.52,298.16,-141.74,-4036.55,-34455.23,1957.84,23165.65,-6042.89,217.72,-725.07,-5825.17,-6550.24
765,1962.27,4373.66,5598.83,559.57,296.32,-116.63,-4053.35,-34274.59,1914.27,23213.4,-6217.52,216.77,-526.23,-6000.75,-6526.98
766,1984.09,4505.1,5525.48,536.67,278.47,-126.53,-4114.62,-34206.76,1896.3,23193.6,-6235.12,215.45,-528.2,-6019.68,-6547.87
767,1975.85,4494.36,5618.27,570.52,298.96,-141.46,-4041.85,-34189.59,1899.16,23113.28,-6238.88,218.73,-402.51,-6020.15,-6422.66
768,1944.68,4380.83,5551.95,532.55,292.81,-100.82,-3981.07,-34388.01,1913.74,23209.66,-6127.6,216.89,-643.69,-5910.71,-6554.39
769,1976.79,4462.93,5606.61,548.69,292.17,-120.34,-4026.51,-34281.54,1890.01,23162.71,-6163.21,219.46,-488.48,-5943.75,-6432.23
770,1909.45,4509.43,5581.78,558.44,278.34,-126.27,-4073.94,-34347.9,1924.0,23189.99,-6124.61,216.17,-596.7,-5908.44,-6505.14
771,1942.7,4511.65,5596.5,554.81,311.3,-144.69,-4049.89,-34352.55,1914.29,23089.76,-6053.14,216.18,-626.12,-5836.96,-6463.08
772,1973.8,4540.54,5608.61,555.42,297.87,-105.7,-4069.11,-34299.64,1902.69,23109.11,-6055.54,217.68,-486.4,-5837.86,-6324.26
773,1913.04,4487.57,5583.97,548.96,296.52,-142.1,-4066.75,-34214.29,1910.56,23061.8,-6165.1,217.05,-620.71,-5948.05,-6568.76
774,1951.83,4571.8,5602.38,557.2,269.98,-141.86,-4075.08,-34178.27,1891.85,23025.62,-6201.55,216.39,-524.56,-5985.17,-6509.72
