GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
454,1933.88,4604.26,5597.03,551.54,293.02,-99.1,-4121.38,-34332.57,1903.9,22964.69,-6032.95,205.23,-704.72,-5827.72,-6532.44
455,1996.56,4531.65,5582.39,565.39,284.44,-111.56,-4070.42,-34079.34,1897.32,23022.43,-6312.52,211.88,-381.13,-6100.63,-6481.77
456,1952.13,4517.67,5588.09,534.21,272.6,-110.31,-4116.72,-34044.6,1893.07,22975.41,-6364.54,212.83,-538.45,-6151.7,-6690.16
457,1924.3,4539.07,5565.5,548.21,295.53,-101.34,-4055.33,-33972.28,1890.86,22997.95,-6467.39,212.7,-367.52,-6254.69,-6622.21
458,1905.27,4545.56,5582.01,560.69,300.12,-125.88,-4047.18,-34069.23,1878.5,23033.56,-6420.82,212.93,-436.57,-6207.89,-6644.46
459,1963.67,4545.05,5665.51,558.1,286.37,-134.85,-4085.61,-34069.31,1907.76,23003.41,-6331.77,209.38,-359.9,-6122.39,-6482.29
460,1935.43,4541.42,5621.1,550.0,297.96,-124.49,-4114.55,-34115.47,1894.18,23019.84,-6251.49,210.3,-494.59,-6041.19,-6535.78
461,1919.18,4481.78,5599.46,561.23,290.11,-125.72,-4033.05,-34105.27,1879.64,22911.02,-6331.18,211.01,-621.62,-6120.18,-6741.8
462,1923.8,4516.97,5615.67,553.94,274.85,-93.23,-4093.79,-33902.76,1893.96,22946.63,-6435.98,210.08,-363.95,-6225.9,-6589.85
463,1909.51,4402.34,5595.19,547.64,286.28,-98.07,-4099.86,-34263.24,1913.64,23103.35,-6221.89,206.16,-703.22,-6015.73,-6718.96
464,1967.54,4485.99,5637.01,542.27,304.55,-116.2,-4063.82,-34273.5,1907.12,22963.38,-6138.57,207.28,-645.66,-5931.29,-6576.95
465,1950.17,4533.03,5623.15,568.04,300.81,-133.25,-4121.31,-33996.1,1909.46,22916.79,-6321.07,210.74,-449.22,-6110.33,-6559.55
466,1924.89,4590.42,5599.47,562.48,288.84,-115.2,-4106.96,-34289.92,1899.8,22953.03,-6119.66,206.54,-693.14,-5913.12,-6606.26
467,1993.85,4620.76,5596.14,568.1,272.81,-102.28,-4091.29,-34307.79,1887.93,22934.44,-6115.81,208.37,-627.34,-5907.43,-6534.77
468,1937.04,4511.06,5630.87,547.71,272.14,-111.84,-4111.08,-34073.98,1906.53,23015.77,-6341.96,210.98,-475.79,-6130.98,-6606.76
469,1983.31,4586.72,5592.45,556.77,298.37,-130.33,-4099.67,-34071.67,1878.13,22932.93,-6293.62,209.17,-472.99,-6084.46,-6557.45
470,1922.84,4469.31,5586.21,536.74,299.02,-106.88,-4091.06,-34236.12,1896.27,22986.5,-6140.69,208.15,-737.18,-5932.54,-6669.72
471,1972.48,4491.45,5599.05,547.93,293.46,-111.47,-4077.27,-34107.77,1889.69,22983.81,-6323.25,211.58,-518.66,-6111.67,-6630.32
472,1878.08,4535.28,5617.82,545.8,286.09,-118.72,-4079.65,-34222.2,1919.14,23033.6,-6155.72,212.17,-604.76,-5943.55,-6548.31
473,1965.93,4523.84,5639.91,556.06,292.42,-127.25,-4126.42,-34050.87,1867.96,22909.4,-6260.37,211.12,-549.02,-6049.25,-6598.27
474,1959.75,4576.45,5565.06,561.76,308.51,-85.59,-4077.91,-34040.37,1889.3,23027.36,-6342.45,213.27,-315.68,-6129.18,-6444.87
475,1968.77,4468.71,5555.28,548.34,286.68,-98.79,-4093.8,-34156.98,1888.12,23039.85,-6301.9,210.54,-593.81,-6091.36,-6685.18
476,1912.59,4541.26,5642.79,557.36,295.02,-133.23,-4098.43,-34127.68,1907.38,22999.61,-6299.45,210.31,-503.35,-6089.14,-6592.49
477,1967.51,4530.04,5607.79,567.62,301.31,-90.01,-4094.42,-34104.28,1901.52,23050.23,-6294.42,208.87,-362.69,-6085.55,-6448.24
478,1945.06,4525.44,5635.56,558.52,292.95,-99.32,-4102.62,-34036.42,1896.73,22967.27,-6309.69,210.2,-416.82,-6099.49,-6516.31
479,1933.54,4508.95,5577.22,564.91,269.99,-102.14,-4157.41,-34130.0,1900.65,23047.88,-6238.23,209.3,-586.41,-6028.93,-6615.33
480,1874.64,4563.8,5585.09,534.18,272.99,-93.24,-4126.18,-34124.11,1921.52,22851.58,-6167.35,208.42,-739.73,-5958.93,-6698.66
481,1918.69,4556.62,5624.25,540.31,288.61,-97.84,-4114.95,-34250.24,1882.49,22969.33,-6092.58,208.7,-682.73,-5883.88,-6566.61
482,1915.38,4497.17,5652.89,546.58,292.93,-118.13,-4088.55,-34172.36,1882.65,22973.86,-6199.77,210.39,-617.58,-5989.38,-6606.96
483,1894.27,4498.54,5606.16,558.06,284.95,-96.15,-4104.76,-34209.47,1905.08,23063.82,-6158.44,211.04,-599.51,-5947.41,-6546.92
484,1949.53,4501.72,5636.3,540.71,265.9,-129.24,-4122.63,-34162.15,1897.42,22973.25,-6199.84,208.6,-649.19,-5991.24,-6640.43
485,1928.47,4483.06,5590.65,526.71,288.49,-127.17,-4136.0,-34181.83,1898.96,23012.03,-6167.17,206.35,-716.63,-5960.82,-6677.45
486,1969.03,4572.93,5571.56,542.53,268.38,-81.95,-4119.53,-34221.5,1880.94,22988.64,-6154.74,205.3,-628.95,-5949.44,-6578.39
487,1873.91,4594.05,5608.9,573.95,288.47,-100.43,-4119.42,-34205.53,1914.38,22949.47,-6129.95,207.43,-622.25,-5922.52,-6544.77
488,1908.61,4494.13,5613.09,542.31,294.11,-103.02,-4098.06,-34232.57,1901.97,22961.96,-6144.33,209.04,-717.47,-5935.28,-6652.76
489,1958.52,4589.39,5587.66,545.93,278.1,-97.27,-4123.46,-34136.57,1889.57,22911.62,-6186.7,205.86,-596.53,-5980.84,-6577.37
490,1984.31,4417.47,5579.64,525.52,301.09,-127.16,-4097.83,-34156.55,1895.22,23041.01,-6225.26,210.64,-637.29,-6014.62,-6651.92
491,1912.15,4463.29,5583.92,538.63,288.97,-113.6,-4057.14,-34207.24,1935.5,23091.82,-6258.1,205.11,-563.7,-6052.99,-6616.7
492,1954.68,4608.18,5641.44,548.56,288.48,-117.91,-4129.06,-34063.59,1885.04,22928.34,-6244.82,210.35,-455.84,-6034.47,-6490.3
493,1967.8,4469.82,5622.92,536.0,283.55,-110.46,-4099.49,-34229.0,1908.87,23064.9,-6217.84,206.27,-585.08,-6011.56,-6596.64
494,1949.26,4458.87,5597.86,545.1,292.26,-105.6,-4117.04,-34227.17,1894.85,22987.5,-6163.78,207.13,-724.12,-5956.65,-6680.77
495,1951.14,4583.51,5624.65,547.88,290.1,-130.08,-4149.51,-34214.64,1889.27,23077.83,-6213.15,208.89,-529.84,-6004.25,-6534.1
496,1971.01,4536.32,5603.58,545.96,301.01,-153.55,-4114.49,-34107.64,1899.05,22912.79,-6151.98,207.93,-605.97,-5944.05,-6550.02
497,1951.59,4454.3,5644.21,538.06,298.0,-102.22,-4077.83,-34331.1,1882.89,22992.57,-6069.1,210.84,-749.55,-5858.26,-6607.81
498,1916.31,4534.3,5574.32,543.85,293.05,-125.0,-4107.46,-34266.74,1927.86,22991.25,-6110.05,211.22,-718.25,-5898.83,-6617.08
499,1942.75,4509.98,5584.28,542.21,286.91,-113.35,-4056.86,-34477.4,1937.39,22969.88,-5960.25,209.42,-874.21,-5750.83,-6625.04
500,1990.36,4532.7,5637.61,553.99,292.91,-115.99,-4075.18,-34465.75,1917.82,23004.27,-5967.45,210.33,-727.26,-5757.12,-6484.38
501,1956.02,4542.17,5639.48,564.32,287.17,-96.97,-4087.88,-34240.08,1884.57,23038.53,-6203.78,207.76,-512.67,-5996.02,-6508.7
502,1981.82,4544.58,5624.1,552.95,308.88,-76.96,-4072.3,-34174.43,1887.27,23049.84,-6277.47,211.76,-374.27,-6065.71,-6439.98
503,1955.46,4564.3,5636.86,553.66,294.21,-124.03,-4121.66,-34284.68,1889.72,23076.2,-6175.61,207.82,-559.96,-5967.79,-6527.75
504,1973.32,4524.63,5551.47,553.76,291.87,-106.99,-4106.12,-34180.68,1897.66,22999.41,-6199.89,211.54,-601.68,-5988.36,-6590.03
505,1935.59,4594.36,5592.3,530.24,288.02,-90.24,-4104.68,-34359.34,1897.43,22995.05,-6063.79,209.35,-721.27,-5854.44,-6575.71
506,1927.18,4654.88,5700.58,557.11,317.57,-106.83,-4145.62,-34287.81,1875.54,23004.88,-6102.84,208.47,-502.52,-5894.38,-6396.9
507,1946.85,4493.44,5598.3,558.11,305.26,-110.11,-4062.57,-34222.75,1857.68,22899.92,-6199.51,213.29,-735.86,-5986.22,-6722.08
508,1943.95,4459.97,5590.99,553.91,298.67,-100.91,-4051.19,-34249.88,1912.06,23061.32,-6209.02,209.35,-581.12,-5999.68,-6580.8
509,1967.75,4448.79,5587.1,532.74,279.96,-100.35,-4101.05,-34218.67,1891.77,23051.47,-6212.78,206.71,-660.49,-6006.08,-6666.56
510,1958.63,4555.91,5605.63,546.38,319.04,-86.51,-4054.19,-34164.88,1903.12,23039.6,-6277.61,212.53,-377.28,-6065.08,-6442.36
511,1971.54,4533.9,5619.19,558.84,278.53,-83.88,-4136.5,-34229.46,1903.18,23059.97,-6162.26,205.22,-524.67,-5957.04,-6481.71
512,1927.04,4595.06,5606.58,568.63,300.37,-115.63,-4048.87,-34401.78,1877.03,22972.34,-6027.71,208.01,-719.23,-5819.7,-6538.93
513,1946.0,4505.63,5642.86,539.68,279.12,-120.71,-4069.71,-34316.79,1914.64,22970.9,-6073.48,210.03,-708.37,-5863.45,-6571.82
514,1949.09,4487.63,5592.72,549.23,269.82,-91.43,-4118.26,-34287.72,1894.65,23101.25,-6210.09,206.6,-653.01,-6003.49,-6656.51
515,1948.72,4586.09,5598.56,556.35,296.3,-111.32,-4073.82,-34310.55,1895.1,23024.9,-6138.33,207.3,-589.68,-5931.03,-6520.72
516,1901.2,4562.17,5553.72,557.99,290.9,-118.01,-4131.78,-34302.02,1922.24,22942.79,-6014.54,207.88,-820.78,-5806.66,-6627.44
517,1945.87,4507.35,5578.44,537.4,330.26,-112.04,-4099.6,-34404.82,1890.61,23006.47,-6022.31,203.65,-820.06,-5818.65,-6638.72
518,1977.97,4470.67,5649.1,547.64,291.74,-135.68,-4077.15,-34316.49,1901.42,23038.24,-6141.18,208.49,-652.54,-5932.69,-6585.24
519,1969.22,4607.71,5662.86,554.02,318.49,-132.64,-4083.8,-34328.86,1867.42,22880.66,-6026.8,207.28,-684.92,-5819.52,-6504.44
520,1938.84,4513.58,5602.51,547.36,289.97,-106.46,-4126.03,-34166.58,1894.77,22923.8,-6148.85,208.69,-688.24,-5940.16,-6628.4
521,1966.49,4463.53,5574.27,563.06,282.19,-103.68,-4040.88,-34289.83,1894.05,23008.2,-6146.89,211.76,-682.6,-5935.13,-6617.72
522,1968.24,4482.74,5618.74,552.47,281.43,-90.62,-4094.14,-34304.28,1880.17,23120.21,-6157.63,209.86,-585.05,-5947.77,-6532.82
523,1916.78,4511.07,5591.03,541.62,309.15,-126.64,-4035.35,-34175.31,1927.65,23011.67,-6264.4,211.37,-528.34,-6053.02,-6581.36
524,1938.15,4517.22,5630.95,562.33,286.11,-106.42,-4098.83,-34390.0,1857.19,23086.39,-6103.88,206.97,-716.91,-5896.91,-6613.82
525,1994.82,4563.25,5557.86,546.05,293.2,-90.56,-4112.55,-34177.09,1875.44,23048.17,-6240.65,207.82,-501.4,-6032.83,-6534.23
526,1963.82,4463.84,5588.95,570.45,297.14,-98.3,-4076.86,-34318.78,1895.13,23014.11,-6135.32,204.24,-700.5,-5931.08,-6631.57
527,1936.14,4648.39,5594.61,574.95,284.93,-114.44,-4158.05,-34331.12,1906.55,23020.21,-6078.68,202.46,-637.82,-5876.23,-6514.04
528,1903.08,4581.41,5567.69,520.55,273.6,-80.39,-4088.42,-34173.02,1900.45,23041.64,-6291.68,209.68,-553.41,-6082.0,-6635.41
529,1993.22,4641.98,5606.06,568.53,278.73,-48.26,-4165.91,-34247.0,1868.32,22963.21,-6129.82,202.74,-541.12,-5927.07,-6468.19
530,1947.15,4395.12,5615.49,532.02,294.33,-98.11,-4125.92,-34243.13,1915.85,23136.53,-6158.34,205.25,-630.67,-5953.09,-6583.76
531,1943.65,4535.7,5587.16,534.08,292.05,-103.07,-4165.38,-34137.0,1896.54,23088.58,-6200.71,202.47,-527.68,-5998.24,-6525.93
532,1912.72,4443.37,5604.98,540.78,297.9,-81.74,-4162.62,-34065.28,1898.48,23091.42,-6312.96,206.95,-519.99,-6106.01,-6626.0
533,1919.9,4512.57,5614.09,539.01,280.76,-113.84,-4146.86,-34324.2,1896.69,23139.18,-6157.55,203.75,-682.69,-5953.81,-6636.5
534,1938.66,4635.15,5619.51,567.33,289.2,-121.97,-4143.22,-34197.21,1886.04,23118.5,-6236.79,208.81,-408.02,-6027.98,-6436.0
535,1965.07,4483.37,5598.56,558.79,280.49,-112.17,-4135.19,-34305.39,1881.2,23132.42,-6185.66,210.09,-652.85,-5975.57,-6628.42
536,1888.37,4610.18,5610.02,556.23,292.63,-125.84,-4130.16,-34153.34,1889.8,23057.77,-6320.66,207.91,-504.35,-6112.74,-6617.09
537,1966.14,4509.78,5581.05,540.08,281.74,-78.13,-4132.05,-34181.74,1886.02,23112.75,-6262.3,209.13,-514.36,-6053.16,-6567.53
538,1928.14,4506.98,5605.1,544.89,299.5,-97.26,-4105.82,-34223.02,1917.74,23075.27,-6239.68,209.18,-548.5,-6030.5,-6579.0
539,1935.31,4517.67,5593.41,562.31,282.18,-112.12,-4148.2,-34377.91,1894.85,23116.89,-6141.94,206.01,-735.62,-5935.93,-6671.55
540,1927.8,4537.23,5592.68,544.25,312.75,-135.34,-4097.03,-34220.64,1900.17,23209.49,-6349.6,208.21,-428.64,-6141.4,-6570.04
541,1967.39,4579.86,5605.41,563.48,291.76,-117.76,-4123.45,-34212.95,1896.12,23054.91,-6283.11,209.12,-495.22,-6073.98,-6569.21
542,1968.15,4551.03,5637.57,548.95,286.27,-119.62,-4106.51,-34259.51,1874.12,23116.54,-6256.32,209.85,-503.03,-6046.48,-6549.5
543,1986.36,4498.38,5601.86,561.82,286.82,-82.7,-4117.0,-34325.27,1867.39,23090.36,-6238.03,209.13,-631.99,-6028.9,-6660.89
544,1869.11,4505.15,5595.31,538.99,319.37,-118.36,-4103.49,-34261.74,1918.13,23188.81,-6293.54,212.51,-548.72,-6081.04,-6629.76
545,1914.02,4558.15,5611.67,525.49,282.35,-99.06,-4136.56,-34387.49,1921.0,23149.79,-6174.34,207.36,-660.65,-5966.98,-6627.63
546,1957.66,4452.96,5615.25,557.17,293.1,-88.62,-4154.93,-34178.88,1893.55,23177.71,-6366.62,207.61,-475.03,-6159.01,-6634.04
547,1976.85,4410.57,5658.45,549.33,289.63,-107.38,-4127.31,-34311.68,1874.88,23244.18,-6267.55,206.44,-542.47,-6061.11,-6603.59
548,1955.77,4499.4,5603.35,547.51,292.47,-111.73,-4177.92,-34145.85,1868.22,23106.5,-6246.99,205.04,-562.28,-6041.95,-6604.24
549,1900.78,4608.37,5580.95,552.22,296.89,-113.69,-4111.92,-34141.07,1905.54,23222.56,-6433.98,206.71,-299.35,-6227.27,-6526.62
550,1957.06,4572.7,5607.94,551.3,287.24,-119.74,-4107.56,-34102.13,1879.03,23113.85,-6411.45,209.04,-360.3,-6202.42,-6562.72
551,1904.72,4505.79,5589.01,541.46,280.03,-99.36,-4148.68,-34260.8,1890.03,23219.06,-6343.15,207.68,-578.74,-6135.47,-6714.22
552,1956.06,4529.85,5620.13,545.81,301.39,-122.04,-4122.91,-34171.4,1863.07,23132.08,-6315.08,207.8,-467.95,-6107.28,-6575.23
553,1959.37,4637.69,5613.32,539.47,285.39,-102.59,-4176.7,-34137.74,1886.63,23121.54,-6377.55,208.3,-373.61,-6169.26,-6542.87
554,1987.4,4530.09,5615.16,553.36,297.88,-83.6,-4098.87,-34157.74,1889.7,23120.98,-6403.11,210.65,-345.64,-6192.47,-6538.1
555,1934.13,4487.74,5568.33,555.43,286.69,-70.57,-4158.02,-34102.8,1891.06,23148.33,-6401.3,208.6,-459.68,-6192.7,-6652.38
556,1988.29,4483.74,5598.59,558.73,274.64,-123.17,-4145.87,-34089.84,1895.94,23082.67,-6371.57,207.7,-476.31,-6163.87,-6640.18
557,1968.03,4474.86,5597.15,548.47,272.63,-106.81,-4106.66,-34236.94,1929.23,23120.8,-6306.53,211.63,-539.22,-6094.9,-6634.12
558,1927.82,4489.94,5606.97,542.79,302.31,-88.95,-4097.76,-34151.76,1872.11,23048.58,-6325.72,205.52,-547.94,-6120.2,-6668.14
559,1963.5,4476.21,5605.76,544.62,303.14,-79.08,-4168.49,-34119.0,1913.44,23209.88,-6437.13,204.94,-350.03,-6232.18,-6582.22
560,1961.62,4536.22,5575.43,548.66,281.68,-78.29,-4186.71,-34086.26,1902.84,23214.23,-6446.96,205.17,-330.58,-6241.79,-6572.37
561,1983.55,4619.47,5543.59,570.49,304.08,-112.15,-4192.73,-33832.47,1856.8,23085.95,-6571.95,208.24,-173.41,-6363.71,-6537.11
562,1932.69,4469.39,5574.38,548.84,296.39,-91.95,-4161.27,-33989.49,1920.97,23218.01,-6558.79,208.22,-282.03,-6350.57,-6632.6
563,1931.77,4516.42,5553.58,552.94,292.03,-54.16,-4135.09,-34091.73,1881.34,23132.1,-6419.36,204.77,-420.8,-6214.59,-6635.39
564,1947.81,4508.55,5596.42,546.35,294.11,-105.56,-4170.7,-34070.06,1888.24,23244.89,-6447.4,203.89,-319.95,-6243.51,-6563.45
565,1942.06,4570.96,5585.91,536.97,303.78,-95.51,-4147.98,-34192.59,1897.74,23165.62,-6361.46,204.63,-433.05,-6156.83,-6589.88
566,2009.43,4523.61,5569.32,555.39,290.86,-99.45,-4115.08,-34306.21,1905.05,23222.0,-6280.01,206.86,-445.07,-6073.15,-6518.23
567,1856.95,4510.61,5550.66,541.27,293.61,-94.09,-4120.13,-34231.34,1909.3,23274.28,-6327.21,205.34,-508.89,-6121.87,-6630.75
568,1987.8,4505.72,5626.21,550.39,299.25,-97.21,-4131.91,-34110.88,1896.75,23122.15,-6388.33,204.91,-351.74,-6183.42,-6535.16
569,1957.95,4571.6,5617.84,545.72,281.3,-88.87,-4134.21,-34126.74,1900.85,23081.71,-6366.26,204.23,-392.86,-6162.03,-6554.89
570,1926.56,4565.54,5595.29,555.85,290.71,-102.4,-4132.79,-34342.3,1878.24,23135.13,-6203.82,206.2,-630.17,-5997.62,-6627.78
571,1978.26,4608.98,5616.01,564.4,266.16,-108.83,-4114.76,-34464.25,1885.33,23111.74,-6110.21,203.96,-656.96,-5906.25,-6563.21
572,1902.92,4503.74,5593.99,549.56,299.96,-77.98,-4118.33,-34341.18,1930.21,23191.76,-6295.07,204.55,-565.33,-6090.52,-6655.85
573,1975.08,4531.08,5542.92,548.97,289.91,-83.24,-4150.16,-34173.14,1847.31,23181.61,-6335.28,208.53,-489.66,-6126.75,-6616.41
574,1969.57,4484.62,5588.2,560.14,316.35,-94.63,-4126.76,-34398.4,1902.54,23233.92,-6238.16,205.54,-564.44,-6032.63,-6597.07
